card_id,customer_code,card_number,card_type,product_type,issue_date,expire_date,activation_date,credit_limit,available_credit,outstanding_balance,minimum_payment,due_date,interest_rate,card_status
CARD_E_000880_03,E_000880,****-****-****-6598,DEBIT,NOI_DIA,2024-03-03,2027-03-03,2024-03-14,0.0,0.0,0.0,0.0,2024-04-20,29.46,INACTIVE
CARD_E_000880_04,E_000880,****-****-****-3987,DEBIT,NOI_DIA,2020-03-30,2024-03-29,2020-04-13,0.0,0.0,0.0,0.0,2020-04-20,28.56,INACTIVE
CARD_E_000881_01,E_000881,****-****-****-3898,DEBIT,NOI_DIA,2022-10-15,2026-10-14,2022-10-20,0.0,0.0,0.0,0.0,2022-11-20,28.72,INACTIVE
CARD_E_000881_02,E_000881,****-****-****-6368,DEBIT,NOI_DIA,2023-10-02,2026-10-01,2023-10-03,0.0,0.0,0.0,0.0,2023-11-20,28.39,ACTIVE
CARD_E_000881_03,E_000881,****-****-****-8284,DEBIT,NOI_DIA,2023-11-24,2027-11-23,2023-12-13,0.0,0.0,0.0,0.0,2023-12-20,28.41,ACTIVE
CARD_E_000881_04,E_000881,****-****-****-1445,DEBIT,NOI_DIA,2022-07-02,2025-07-01,2022-07-08,0.0,0.0,0.0,0.0,2022-08-20,29.33,ACTIVE
CARD_E_000882_01,E_000882,****-****-****-7431,DEBIT,QUOC_TE,2022-09-08,2026-09-07,2022-09-14,0.0,0.0,0.0,0.0,2022-10-20,29.97,INACTIVE
CARD_E_000882_02,E_000882,****-****-****-1175,DEBIT,NOI_DIA,2024-01-27,2028-01-26,,0.0,0.0,0.0,0.0,2024-02-20,29.21,ACTIVE
CARD_E_000882_03,E_000882,****-****-****-2007,DEBIT,NOI_DIA,2020-10-28,2023-10-28,2020-11-01,0.0,0.0,0.0,0.0,2020-11-20,28.81,ACTIVE
CARD_E_000883_01,E_000883,****-****-****-6313,DEBIT,NOI_DIA,2021-04-28,2026-04-27,2021-04-30,0.0,0.0,0.0,0.0,2021-05-20,29.99,ACTIVE
CARD_E_000883_02,E_000883,****-****-****-9616,DEBIT,NOI_DIA,2020-10-18,2025-10-17,2020-10-25,0.0,0.0,0.0,0.0,2020-11-20,29.09,ACTIVE
CARD_E_000883_03,E_000883,****-****-****-1276,DEBIT,NOI_DIA,2024-12-09,2027-12-09,2024-12-21,0.0,0.0,0.0,0.0,2025-01-20,29.43,ACTIVE
CARD_E_000884_01,E_000884,****-****-****-8081,DEBIT,NOI_DIA,2020-01-07,2025-01-05,,0.0,0.0,0.0,0.0,2020-02-20,28.58,ACTIVE
CARD_E_000884_02,E_000884,****-****-****-9145,DEBIT,NOI_DIA,2021-08-12,2026-08-11,2021-09-05,0.0,0.0,0.0,0.0,2021-09-20,29.79,ACTIVE
CARD_E_000885_01,E_000885,****-****-****-2266,DEBIT,NOI_DIA,2023-05-12,2028-05-10,2023-05-28,0.0,0.0,0.0,0.0,2023-06-20,28.76,ACTIVE
CARD_E_000885_02,E_000885,****-****-****-7492,CREDIT,NOI_DIA,2023-11-13,2028-11-11,2023-11-18,68732712.44281724,41345256.83916914,27387455.603648104,1369372.7801824054,2023-12-20,28.6,INACTIVE
CARD_E_000885_03,E_000885,****-****-****-5908,DEBIT,NOI_DIA,2021-05-30,2024-05-29,2021-06-01,0.0,0.0,0.0,0.0,2021-06-20,28.18,ACTIVE
CARD_E_000886_01,E_000886,****-****-****-5634,DEBIT,NOI_DIA,2021-09-11,2024-09-10,2021-09-29,0.0,0.0,0.0,0.0,2021-10-20,28.9,ACTIVE
CARD_E_000886_02,E_000886,****-****-****-7693,DEBIT,NOI_DIA,2020-03-23,2023-03-23,2020-03-30,0.0,0.0,0.0,0.0,2020-04-20,29.02,CLOSED
CARD_E_000886_03,E_000886,****-****-****-4556,DEBIT,NOI_DIA,2022-07-31,2026-07-30,2022-08-04,0.0,0.0,0.0,0.0,2022-08-20,28.93,ACTIVE
CARD_E_000886_04,E_000886,****-****-****-8674,DEBIT,QUOC_TE,2024-07-26,2027-07-26,2024-08-25,0.0,0.0,0.0,0.0,2024-08-20,28.35,ACTIVE
CARD_E_000887_01,E_000887,****-****-****-8733,DEBIT,NOI_DIA,2024-01-31,2029-01-29,2024-02-15,0.0,0.0,0.0,0.0,2024-02-20,29.77,INACTIVE
CARD_E_000887_02,E_000887,****-****-****-2329,DEBIT,NOI_DIA,2020-01-28,2025-01-26,2020-02-15,0.0,0.0,0.0,0.0,2020-02-20,28.65,ACTIVE
CARD_E_000887_03,E_000887,****-****-****-4985,DEBIT,NOI_DIA,2021-07-14,2026-07-13,2021-07-15,0.0,0.0,0.0,0.0,2021-08-20,28.17,ACTIVE
CARD_E_000888_01,E_000888,****-****-****-5814,DEBIT,NOI_DIA,2024-01-29,2027-01-28,2024-01-30,0.0,0.0,0.0,0.0,2024-02-20,29.87,ACTIVE
CARD_E_000888_02,E_000888,****-****-****-4330,DEBIT,NOI_DIA,2021-05-28,2024-05-27,,0.0,0.0,0.0,0.0,2021-06-20,28.02,ACTIVE
CARD_E_000889_01,E_000889,****-****-****-8424,DEBIT,NOI_DIA,2022-09-03,2026-09-02,2022-09-16,0.0,0.0,0.0,0.0,2022-10-20,29.67,INACTIVE
CARD_E_000889_02,E_000889,****-****-****-4488,DEBIT,NOI_DIA,2022-07-14,2027-07-13,,0.0,0.0,0.0,0.0,2022-08-20,28.75,INACTIVE
CARD_E_000889_03,E_000889,****-****-****-5899,DEBIT,NOI_DIA,2021-08-15,2026-08-14,2021-08-16,0.0,0.0,0.0,0.0,2021-09-20,28.05,INACTIVE
CARD_E_000889_04,E_000889,****-****-****-4261,DEBIT,NOI_DIA,2020-11-10,2024-11-09,2020-12-01,0.0,0.0,0.0,0.0,2020-12-20,29.51,LOST
CARD_E_000890_01,E_000890,****-****-****-5582,DEBIT,NOI_DIA,2024-09-18,2027-09-18,,0.0,0.0,0.0,0.0,2024-10-20,28.49,CLOSED
CARD_E_000890_02,E_000890,****-****-****-1649,DEBIT,NOI_DIA,2022-09-02,2027-09-01,,0.0,0.0,0.0,0.0,2022-10-20,28.41,ACTIVE
CARD_E_000890_03,E_000890,****-****-****-5269,DEBIT,NOI_DIA,2024-04-15,2027-04-15,2024-04-22,0.0,0.0,0.0,0.0,2024-05-20,28.71,ACTIVE
CARD_E_000890_04,E_000890,****-****-****-7737,DEBIT,NOI_DIA,2021-10-06,2024-10-05,2021-10-22,0.0,0.0,0.0,0.0,2021-11-20,29.49,ACTIVE
CARD_E_000891_01,E_000891,****-****-****-2644,DEBIT,NOI_DIA,2024-08-28,2027-08-28,2024-09-24,0.0,0.0,0.0,0.0,2024-09-20,28.36,ACTIVE
CARD_E_000891_02,E_000891,****-****-****-3604,DEBIT,NOI_DIA,2020-10-25,2025-10-24,2020-11-07,0.0,0.0,0.0,0.0,2020-11-20,28.36,BLOCKED
CARD_E_000891_03,E_000891,****-****-****-1098,CREDIT,NOI_DIA,2020-05-08,2024-05-07,2020-05-10,50598244.32408405,39448993.13134955,11149251.192734502,557462.5596367251,2020-06-20,28.48,ACTIVE
CARD_E_000891_04,E_000891,****-****-****-6233,DEBIT,NOI_DIA,2024-02-07,2028-02-06,2024-02-23,0.0,0.0,0.0,0.0,2024-03-20,29.43,ACTIVE
CARD_E_000892_01,E_000892,****-****-****-7811,DEBIT,NOI_DIA,2022-04-17,2026-04-16,2022-04-18,0.0,0.0,0.0,0.0,2022-05-20,28.17,ACTIVE
CARD_E_000892_02,E_000892,****-****-****-7689,DEBIT,NOI_DIA,2022-06-09,2027-06-08,,0.0,0.0,0.0,0.0,2022-07-20,28.19,ACTIVE
CARD_E_000892_03,E_000892,****-****-****-1483,DEBIT,NOI_DIA,2020-09-02,2025-09-01,,0.0,0.0,0.0,0.0,2020-10-20,28.63,ACTIVE
CARD_E_000893_01,E_000893,****-****-****-2513,DEBIT,NOI_DIA,2023-04-23,2028-04-21,,0.0,0.0,0.0,0.0,2023-05-20,29.54,ACTIVE
CARD_E_000893_02,E_000893,****-****-****-8299,DEBIT,NOI_DIA,2024-02-21,2027-02-20,2024-03-03,0.0,0.0,0.0,0.0,2024-03-20,29.54,ACTIVE
CARD_E_000893_03,E_000893,****-****-****-7788,CREDIT,NOI_DIA,2021-01-13,2024-01-13,2021-01-18,54363824.206633605,39105077.26717313,15258746.939460479,762937.346973024,2021-02-20,29.73,ACTIVE
CARD_E_000894_01,E_000894,****-****-****-6387,DEBIT,NOI_DIA,2023-11-08,2028-11-06,,0.0,0.0,0.0,0.0,2023-12-20,29.48,ACTIVE
CARD_E_000894_02,E_000894,****-****-****-4968,DEBIT,NOI_DIA,2022-04-26,2025-04-25,2022-05-24,0.0,0.0,0.0,0.0,2022-05-20,29.86,EXPIRED
CARD_E_000895_01,E_000895,****-****-****-7214,DEBIT,NOI_DIA,2022-10-01,2026-09-30,2022-10-30,0.0,0.0,0.0,0.0,2022-11-20,29.77,ACTIVE
CARD_E_000895_02,E_000895,****-****-****-6833,DEBIT,NOI_DIA,2022-10-14,2027-10-13,,0.0,0.0,0.0,0.0,2022-11-20,28.7,CLOSED
CARD_E_000896_01,E_000896,****-****-****-9061,CREDIT,NOI_DIA,2020-04-19,2025-04-18,2020-05-14,60649167.886929736,52191590.07198875,8457577.814940989,422878.8907470495,2020-05-20,29.25,ACTIVE
CARD_E_000896_02,E_000896,****-****-****-3937,DEBIT,NOI_DIA,2021-09-09,2026-09-08,2021-10-03,0.0,0.0,0.0,0.0,2021-10-20,29.4,ACTIVE
CARD_E_000896_03,E_000896,****-****-****-8848,DEBIT,NOI_DIA,2021-08-27,2024-08-26,2021-08-29,0.0,0.0,0.0,0.0,2021-09-20,28.39,ACTIVE
CARD_E_000896_04,E_000896,****-****-****-7012,DEBIT,NOI_DIA,2020-06-29,2023-06-29,,0.0,0.0,0.0,0.0,2020-07-20,28.87,BLOCKED
CARD_E_000897_01,E_000897,****-****-****-9482,CREDIT,NOI_DIA,2024-01-09,2029-01-07,,63948221.03874515,48748737.8022473,15199483.23649785,759974.1618248925,2024-02-20,29.13,ACTIVE
CARD_E_000897_02,E_000897,****-****-****-9329,DEBIT,NOI_DIA,2022-04-03,2025-04-02,2022-04-11,0.0,0.0,0.0,0.0,2022-05-20,28.61,ACTIVE
CARD_E_000897_03,E_000897,****-****-****-2976,DEBIT,NOI_DIA,2020-01-04,2024-01-03,,0.0,0.0,0.0,0.0,2020-02-20,29.97,CLOSED
CARD_E_000897_04,E_000897,****-****-****-3005,CREDIT,NOI_DIA,2023-07-03,2026-07-02,2023-07-10,64832737.6998978,37725339.32906674,27107398.37083106,1355369.9185415532,2023-08-20,29.02,ACTIVE
CARD_E_000898_01,E_000898,****-****-****-7791,DEBIT,NOI_DIA,2021-05-01,2026-04-30,2021-05-05,0.0,0.0,0.0,0.0,2021-06-20,28.96,INACTIVE
CARD_E_000898_02,E_000898,****-****-****-6981,DEBIT,NOI_DIA,2022-01-27,2025-01-26,,0.0,0.0,0.0,0.0,2022-02-20,28.86,ACTIVE
CARD_E_000898_03,E_000898,****-****-****-7492,DEBIT,NOI_DIA,2024-04-14,2027-04-14,2024-04-20,0.0,0.0,0.0,0.0,2024-05-20,29.89,ACTIVE
CARD_E_000899_01,E_000899,****-****-****-8773,DEBIT,NOI_DIA,2020-09-13,2023-09-13,2020-09-20,0.0,0.0,0.0,0.0,2020-10-20,29.13,ACTIVE
CARD_E_000899_02,E_000899,****-****-****-8244,DEBIT,NOI_DIA,2024-08-01,2029-07-31,2024-08-14,0.0,0.0,0.0,0.0,2024-09-20,28.97,INACTIVE
CARD_E_000899_03,E_000899,****-****-****-4637,DEBIT,NOI_DIA,2024-02-14,2028-02-13,2024-02-15,0.0,0.0,0.0,0.0,2024-03-20,28.69,CLOSED
CARD_E_000899_04,E_000899,****-****-****-2416,DEBIT,NOI_DIA,2024-01-13,2028-01-12,2024-01-15,0.0,0.0,0.0,0.0,2024-02-20,29.92,ACTIVE
CARD_E_000900_01,E_000900,****-****-****-1713,CREDIT,NOI_DIA,2023-07-18,2028-07-16,2023-08-08,69248446.06388725,51296432.915120214,17952013.148767043,897600.6574383522,2023-08-20,28.05,ACTIVE
CARD_E_000900_02,E_000900,****-****-****-5784,DEBIT,NOI_DIA,2024-03-26,2029-03-25,,0.0,0.0,0.0,0.0,2024-04-20,28.05,ACTIVE
CARD_E_000901_01,E_000901,****-****-****-8790,DEBIT,NOI_DIA,2024-04-11,2027-04-11,,0.0,0.0,0.0,0.0,2024-05-20,29.88,INACTIVE
CARD_E_000901_02,E_000901,****-****-****-3216,DEBIT,NOI_DIA,2021-10-25,2025-10-24,2021-11-02,0.0,0.0,0.0,0.0,2021-11-20,28.11,LOST
CARD_E_000901_03,E_000901,****-****-****-8526,DEBIT,QUOC_TE,2022-12-27,2025-12-26,2023-01-03,0.0,0.0,0.0,0.0,2023-01-20,29.16,ACTIVE
CARD_E_000901_04,E_000901,****-****-****-7766,DEBIT,NOI_DIA,2022-07-20,2025-07-19,,0.0,0.0,0.0,0.0,2022-08-20,28.71,INACTIVE
CARD_E_000902_01,E_000902,****-****-****-4052,DEBIT,NOI_DIA,2024-04-23,2027-04-23,,0.0,0.0,0.0,0.0,2024-05-20,28.13,ACTIVE
CARD_E_000902_02,E_000902,****-****-****-9217,DEBIT,NOI_DIA,2022-01-14,2025-01-13,2022-01-24,0.0,0.0,0.0,0.0,2022-02-20,28.3,ACTIVE
CARD_E_000902_03,E_000902,****-****-****-5900,DEBIT,NOI_DIA,2023-10-14,2026-10-13,2023-10-16,0.0,0.0,0.0,0.0,2023-11-20,29.2,INACTIVE
CARD_E_000903_01,E_000903,****-****-****-7703,CREDIT,NOI_DIA,2020-05-05,2025-05-04,,61597258.48476831,13989254.686786301,47608003.79798201,2380400.1898991005,2020-06-20,28.27,INACTIVE
CARD_E_000903_02,E_000903,****-****-****-8502,DEBIT,QUOC_TE,2023-04-04,2027-04-03,2023-04-07,0.0,0.0,0.0,0.0,2023-05-20,28.84,ACTIVE
CARD_E_000904_01,E_000904,****-****-****-9451,DEBIT,NOI_DIA,2023-04-24,2028-04-22,2023-05-10,0.0,0.0,0.0,0.0,2023-05-20,28.97,ACTIVE
CARD_E_000904_02,E_000904,****-****-****-3094,DEBIT,NOI_DIA,2021-11-23,2024-11-22,,0.0,0.0,0.0,0.0,2021-12-20,29.8,ACTIVE
CARD_E_000905_01,E_000905,****-****-****-1777,DEBIT,NOI_DIA,2024-03-17,2029-03-16,2024-04-11,0.0,0.0,0.0,0.0,2024-04-20,28.89,ACTIVE
CARD_E_000905_02,E_000905,****-****-****-5811,DEBIT,NOI_DIA,2023-03-19,2028-03-17,,0.0,0.0,0.0,0.0,2023-04-20,29.32,ACTIVE
CARD_E_000906_01,E_000906,****-****-****-8913,DEBIT,NOI_DIA,2020-04-12,2024-04-11,2020-05-01,0.0,0.0,0.0,0.0,2020-05-20,28.17,ACTIVE
CARD_E_000906_02,E_000906,****-****-****-4760,DEBIT,NOI_DIA,2022-12-28,2026-12-27,2022-12-31,0.0,0.0,0.0,0.0,2023-01-20,29.04,ACTIVE
CARD_E_000907_01,E_000907,****-****-****-5957,DEBIT,NOI_DIA,2023-09-20,2027-09-19,2023-09-26,0.0,0.0,0.0,0.0,2023-10-20,28.95,ACTIVE
CARD_E_000907_02,E_000907,****-****-****-7457,DEBIT,NOI_DIA,2023-09-28,2026-09-27,2023-10-25,0.0,0.0,0.0,0.0,2023-10-20,28.71,ACTIVE
CARD_E_000907_03,E_000907,****-****-****-8806,DEBIT,NOI_DIA,2023-04-05,2026-04-04,2023-04-08,0.0,0.0,0.0,0.0,2023-05-20,28.03,ACTIVE
CARD_E_000907_04,E_000907,****-****-****-2712,DEBIT,NOI_DIA,2021-12-16,2026-12-15,2021-12-17,0.0,0.0,0.0,0.0,2022-01-20,29.39,INACTIVE
CARD_E_000908_01,E_000908,****-****-****-1116,DEBIT,NOI_DIA,2024-11-06,2027-11-06,,0.0,0.0,0.0,0.0,2024-12-20,29.08,ACTIVE
CARD_E_000908_02,E_000908,****-****-****-2769,DEBIT,QUOC_TE,2023-04-14,2028-04-12,,0.0,0.0,0.0,0.0,2023-05-20,28.57,ACTIVE
CARD_E_000909_01,E_000909,****-****-****-2741,DEBIT,NOI_DIA,2022-03-22,2025-03-21,2022-03-28,0.0,0.0,0.0,0.0,2022-04-20,29.06,ACTIVE
CARD_E_000909_02,E_000909,****-****-****-8346,CREDIT,NOI_DIA,2020-12-21,2023-12-21,,59940691.44212634,12362586.155119553,47578105.28700679,2378905.2643503393,2021-01-20,28.34,ACTIVE
CARD_E_000910_01,E_000910,****-****-****-9396,DEBIT,NOI_DIA,2022-05-27,2027-05-26,2022-06-02,0.0,0.0,0.0,0.0,2022-06-20,28.39,ACTIVE
CARD_E_000910_02,E_000910,****-****-****-4574,DEBIT,NOI_DIA,2022-09-23,2026-09-22,,0.0,0.0,0.0,0.0,2022-10-20,28.48,ACTIVE
CARD_E_000911_01,E_000911,****-****-****-6577,DEBIT,NOI_DIA,2022-07-31,2027-07-30,2022-08-13,0.0,0.0,0.0,0.0,2022-08-20,28.64,ACTIVE
CARD_E_000911_02,E_000911,****-****-****-9423,DEBIT,NOI_DIA,2022-08-30,2025-08-29,2022-09-28,0.0,0.0,0.0,0.0,2022-09-20,28.25,ACTIVE
CARD_E_000911_03,E_000911,****-****-****-7045,DEBIT,NOI_DIA,2022-08-03,2025-08-02,,0.0,0.0,0.0,0.0,2022-09-20,28.8,ACTIVE
CARD_E_000912_01,E_000912,****-****-****-8149,DEBIT,NOI_DIA,2022-06-17,2025-06-16,,0.0,0.0,0.0,0.0,2022-07-20,28.06,ACTIVE
CARD_E_000912_02,E_000912,****-****-****-7102,DEBIT,NOI_DIA,2021-08-13,2024-08-12,2021-08-17,0.0,0.0,0.0,0.0,2021-09-20,29.6,ACTIVE
CARD_E_000913_01,E_000913,****-****-****-5958,DEBIT,NOI_DIA,2023-08-13,2028-08-11,,0.0,0.0,0.0,0.0,2023-09-20,28.92,CLOSED
CARD_E_000913_02,E_000913,****-****-****-5776,DEBIT,NOI_DIA,2023-06-11,2027-06-10,,0.0,0.0,0.0,0.0,2023-07-20,29.62,ACTIVE
CARD_E_000913_03,E_000913,****-****-****-3196,DEBIT,NOI_DIA,2024-05-11,2028-05-10,2024-05-12,0.0,0.0,0.0,0.0,2024-06-20,28.6,ACTIVE
CARD_E_000913_04,E_000913,****-****-****-4892,DEBIT,NOI_DIA,2023-10-05,2028-10-03,2023-10-26,0.0,0.0,0.0,0.0,2023-11-20,28.6,ACTIVE
CARD_E_000914_01,E_000914,****-****-****-4011,CREDIT,NOI_DIA,2022-09-30,2027-09-29,2022-10-05,56909547.26666127,30109361.993737962,26800185.27292331,1340009.2636461656,2022-10-20,28.17,ACTIVE
CARD_E_000914_02,E_000914,****-****-****-3771,DEBIT,NOI_DIA,2022-09-25,2027-09-24,2022-10-18,0.0,0.0,0.0,0.0,2022-10-20,29.44,ACTIVE
CARD_E_000915_01,E_000915,****-****-****-3549,DEBIT,NOI_DIA,2022-01-08,2027-01-07,2022-01-25,0.0,0.0,0.0,0.0,2022-02-20,28.42,ACTIVE
CARD_E_000915_02,E_000915,****-****-****-9965,DEBIT,NOI_DIA,2022-05-11,2025-05-10,2022-05-14,0.0,0.0,0.0,0.0,2022-06-20,28.87,ACTIVE
CARD_E_000915_03,E_000915,****-****-****-8059,DEBIT,NOI_DIA,2022-07-28,2026-07-27,,0.0,0.0,0.0,0.0,2022-08-20,29.22,ACTIVE
CARD_E_000915_04,E_000915,****-****-****-8777,CREDIT,NOI_DIA,2022-02-28,2025-02-27,,60275893.50032374,50776479.641688615,9499413.858635131,474970.6929317566,2022-03-20,29.32,ACTIVE
CARD_E_000916_01,E_000916,****-****-****-6904,DEBIT,NOI_DIA,2022-01-03,2025-01-02,2022-01-09,0.0,0.0,0.0,0.0,2022-02-20,28.81,INACTIVE
CARD_E_000916_02,E_000916,****-****-****-7508,DEBIT,NOI_DIA,2022-10-30,2025-10-29,,0.0,0.0,0.0,0.0,2022-11-20,29.02,CLOSED
CARD_E_000917_01,E_000917,****-****-****-1962,DEBIT,NOI_DIA,2021-03-09,2025-03-08,2021-03-10,0.0,0.0,0.0,0.0,2021-04-20,29.35,ACTIVE
CARD_E_000917_02,E_000917,****-****-****-3060,CREDIT,QUOC_TE,2020-11-05,2023-11-05,2020-11-08,60931872.958762735,43903482.180069566,17028390.77869317,851419.5389346585,2020-12-20,29.28,CLOSED
CARD_E_000917_03,E_000917,****-****-****-1474,DEBIT,NOI_DIA,2023-09-11,2026-09-10,2023-09-17,0.0,0.0,0.0,0.0,2023-10-20,28.06,ACTIVE
CARD_E_000918_01,E_000918,****-****-****-4212,DEBIT,NOI_DIA,2021-04-21,2026-04-20,2021-04-27,0.0,0.0,0.0,0.0,2021-05-20,28.13,INACTIVE
CARD_E_000918_02,E_000918,****-****-****-8342,DEBIT,NOI_DIA,2022-01-07,2026-01-06,,0.0,0.0,0.0,0.0,2022-02-20,29.97,ACTIVE
CARD_E_000918_03,E_000918,****-****-****-2503,DEBIT,NOI_DIA,2022-07-18,2026-07-17,,0.0,0.0,0.0,0.0,2022-08-20,28.36,ACTIVE
CARD_E_000919_01,E_000919,****-****-****-9384,DEBIT,NOI_DIA,2023-06-23,2028-06-21,2023-06-30,0.0,0.0,0.0,0.0,2023-07-20,28.28,CLOSED
CARD_E_000919_02,E_000919,****-****-****-4734,DEBIT,NOI_DIA,2024-10-25,2028-10-24,2024-11-07,0.0,0.0,0.0,0.0,2024-11-20,28.6,ACTIVE
CARD_E_000919_03,E_000919,****-****-****-5554,CREDIT,NOI_DIA,2024-03-28,2027-03-28,2024-03-30,62387310.436725974,24158019.61706066,38229290.81966531,1911464.5409832657,2024-04-20,29.24,ACTIVE
CARD_E_000919_04,E_000919,****-****-****-2755,DEBIT,NOI_DIA,2020-07-11,2025-07-10,2020-08-06,0.0,0.0,0.0,0.0,2020-08-20,28.25,ACTIVE
CARD_E_000920_01,E_000920,****-****-****-2199,DEBIT,NOI_DIA,2022-04-03,2026-04-02,2022-04-11,0.0,0.0,0.0,0.0,2022-05-20,28.42,ACTIVE
CARD_E_000920_02,E_000920,****-****-****-4567,DEBIT,NOI_DIA,2022-04-28,2025-04-27,2022-05-05,0.0,0.0,0.0,0.0,2022-05-20,28.33,ACTIVE
CARD_E_000921_01,E_000921,****-****-****-5435,DEBIT,NOI_DIA,2020-04-21,2023-04-21,,0.0,0.0,0.0,0.0,2020-05-20,28.98,CLOSED
CARD_E_000921_02,E_000921,****-****-****-6241,DEBIT,NOI_DIA,2022-04-19,2027-04-18,2022-05-15,0.0,0.0,0.0,0.0,2022-05-20,29.69,ACTIVE
CARD_E_000921_03,E_000921,****-****-****-6453,DEBIT,NOI_DIA,2021-03-26,2026-03-25,2021-04-01,0.0,0.0,0.0,0.0,2021-04-20,29.81,INACTIVE
CARD_E_000922_01,E_000922,****-****-****-9011,DEBIT,NOI_DIA,2021-06-30,2026-06-29,,0.0,0.0,0.0,0.0,2021-07-20,28.75,ACTIVE
CARD_E_000922_02,E_000922,****-****-****-9323,DEBIT,NOI_DIA,2022-08-15,2025-08-14,2022-08-17,0.0,0.0,0.0,0.0,2022-09-20,29.71,INACTIVE
CARD_E_000923_01,E_000923,****-****-****-1363,DEBIT,NOI_DIA,2022-12-25,2026-12-24,2023-01-23,0.0,0.0,0.0,0.0,2023-01-20,28.66,ACTIVE
CARD_E_000923_02,E_000923,****-****-****-6227,DEBIT,NOI_DIA,2020-08-21,2024-08-20,,0.0,0.0,0.0,0.0,2020-09-20,28.11,ACTIVE
CARD_E_000924_01,E_000924,****-****-****-2249,DEBIT,NOI_DIA,2023-10-31,2026-10-30,2023-11-02,0.0,0.0,0.0,0.0,2023-11-20,29.5,ACTIVE
CARD_E_000924_02,E_000924,****-****-****-2332,DEBIT,NOI_DIA,2020-06-24,2024-06-23,2020-07-08,0.0,0.0,0.0,0.0,2020-07-20,28.94,ACTIVE
CARD_E_000924_03,E_000924,****-****-****-6941,DEBIT,NOI_DIA,2022-05-12,2026-05-11,2022-05-22,0.0,0.0,0.0,0.0,2022-06-20,28.83,ACTIVE
CARD_E_000924_04,E_000924,****-****-****-4497,DEBIT,NOI_DIA,2020-04-28,2025-04-27,,0.0,0.0,0.0,0.0,2020-05-20,28.07,ACTIVE
CARD_E_000925_01,E_000925,****-****-****-1109,CREDIT,NOI_DIA,2021-01-23,2024-01-23,,63310934.861490384,42852385.66941531,20458549.192075077,1022927.4596037539,2021-02-20,28.43,INACTIVE
CARD_E_000925_02,E_000925,****-****-****-7342,DEBIT,NOI_DIA,2023-08-17,2026-08-16,,0.0,0.0,0.0,0.0,2023-09-20,28.14,INACTIVE
CARD_E_000926_01,E_000926,****-****-****-2422,DEBIT,NOI_DIA,2021-11-11,2025-11-10,2021-11-13,0.0,0.0,0.0,0.0,2021-12-20,28.35,ACTIVE
CARD_E_000926_02,E_000926,****-****-****-3725,DEBIT,NOI_DIA,2022-07-09,2026-07-08,,0.0,0.0,0.0,0.0,2022-08-20,28.8,ACTIVE
CARD_E_000927_01,E_000927,****-****-****-7763,DEBIT,NOI_DIA,2024-01-26,2029-01-24,2024-02-02,0.0,0.0,0.0,0.0,2024-02-20,29.48,INACTIVE
CARD_E_000927_02,E_000927,****-****-****-1610,DEBIT,NOI_DIA,2023-08-29,2026-08-28,2023-09-03,0.0,0.0,0.0,0.0,2023-09-20,28.75,ACTIVE
CARD_E_000927_03,E_000927,****-****-****-1545,DEBIT,NOI_DIA,2021-01-13,2026-01-12,,0.0,0.0,0.0,0.0,2021-02-20,28.72,ACTIVE
CARD_E_000927_04,E_000927,****-****-****-6199,DEBIT,NOI_DIA,2021-04-16,2024-04-15,2021-04-18,0.0,0.0,0.0,0.0,2021-05-20,29.92,ACTIVE
CARD_E_000928_01,E_000928,****-****-****-9619,CREDIT,NOI_DIA,2024-06-19,2028-06-18,2024-06-24,66759524.34200007,44813991.03927822,21945533.30272185,1097276.6651360926,2024-07-20,29.28,ACTIVE
CARD_E_000928_02,E_000928,****-****-****-5403,DEBIT,NOI_DIA,2023-11-24,2028-11-22,2023-11-30,0.0,0.0,0.0,0.0,2023-12-20,28.31,ACTIVE
CARD_E_000928_03,E_000928,****-****-****-6399,DEBIT,NOI_DIA,2023-07-18,2028-07-16,2023-08-03,0.0,0.0,0.0,0.0,2023-08-20,28.91,INACTIVE
CARD_E_000929_01,E_000929,****-****-****-9223,CREDIT,NOI_DIA,2022-06-21,2026-06-20,2022-07-06,69245197.62424055,49607024.62976363,19638172.99447691,981908.6497238455,2022-07-20,29.26,LOST
CARD_E_000929_02,E_000929,****-****-****-2149,DEBIT,NOI_DIA,2022-12-06,2025-12-05,2022-12-14,0.0,0.0,0.0,0.0,2023-01-20,29.46,ACTIVE
CARD_E_000930_01,E_000930,****-****-****-8943,DEBIT,NOI_DIA,2021-02-09,2026-02-08,2021-03-02,0.0,0.0,0.0,0.0,2021-03-20,29.96,ACTIVE
CARD_E_000930_02,E_000930,****-****-****-5550,DEBIT,NOI_DIA,2020-07-31,2025-07-30,2020-08-12,0.0,0.0,0.0,0.0,2020-08-20,29.86,ACTIVE
CARD_E_000930_03,E_000930,****-****-****-3482,DEBIT,NOI_DIA,2023-12-27,2026-12-26,2024-01-02,0.0,0.0,0.0,0.0,2024-01-20,28.08,ACTIVE
CARD_E_000931_01,E_000931,****-****-****-2168,DEBIT,NOI_DIA,2021-07-26,2025-07-25,2021-07-29,0.0,0.0,0.0,0.0,2021-08-20,28.51,ACTIVE
CARD_E_000931_02,E_000931,****-****-****-1341,DEBIT,NOI_DIA,2022-02-23,2026-02-22,2022-03-18,0.0,0.0,0.0,0.0,2022-03-20,29.45,ACTIVE
