tran_id,card_id,card_number,customer_code,card_type,tran_amt_acy,tran_amt_lcy,tran_currency,cr_dr,tran_date,tran_type,tran_type_name,tran_desc,merchant_id,merchant_name,tran_status
TXN_CARD_E_000648_01_000001,CARD_E_000648_01,****-****-****-2408,E_000648,DEBIT,4941463.53,4941463.53,VND,DR,2024-08-30,ATM/POS,ATM,ATM Withdrawal at 7-Eleven,MERCH_49536,7-Eleven,posted
TXN_CARD_E_000648_02_000001,CARD_E_000648_02,****-****-****-5770,E_000648,CREDIT,4410447.63,4410447.63,VND,DR,2024-08-27,ONLINE PAYMENT,Repost Retail,VinMart Retail Payment,MERCH_69159,VinMart,posted
TXN_CARD_E_000648_03_000001,CARD_E_000648_03,****-****-****-6552,E_000648,DEBIT,3618665.06,3618665.06,VND,DR,2025-06-20,ONLINE PAYMENT,Payment From Wallet,Payment From Shopee Wallet,MERCH_52268,Shopee,posted
TXN_CARD_E_000649_01_000001,CARD_E_000649_01,****-****-****-3969,E_000649,DEBIT,3726030.72,3726030.72,VND,DR,2025-09-21,ONLINE PAYMENT,Repost Retail,Jollibee Retail Payment,MERCH_58090,Jollibee,posted
TXN_CARD_E_000649_02_000001,CARD_E_000649_02,****-****-****-1792,E_000649,DEBIT,3533493.1,3533493.1,VND,DR,2023-03-28,ONLINE PAYMENT,Payment From Wallet,Payment From Other Wallet,MERCH_59458,Other,posted
TXN_CARD_E_000649_03_000001,CARD_E_000649_03,****-****-****-3715,E_000649,DEBIT,4341928.62,4341928.62,VND,DR,2025-05-07,ONLINE PAYMENT,Payment to Wallet,Payment to BigC Wallet,MERCH_84681,BigC,posted
TXN_CARD_E_000649_04_000001,CARD_E_000649_04,****-****-****-4208,E_000649,DEBIT,2832350.39,2832350.39,VND,CR,2025-09-07,CASHBACK,Cash Back,Cash Back from Starbucks,MERCH_71571,Starbucks,closed
TXN_CARD_E_000650_01_000001,CARD_E_000650_01,****-****-****-5623,E_000650,DEBIT,2925945.82,2925945.82,VND,DR,2023-09-16,ONLINE PAYMENT,Repost Retail,Foody Retail Payment,MERCH_99861,Foody,posted
TXN_CARD_E_000650_02_000001,CARD_E_000650_02,****-****-****-5695,E_000650,CREDIT,1425496.06,1425496.06,VND,DR,2024-12-02,ONLINE PAYMENT,Repost Retail,Other Retail Payment,MERCH_63607,Other,posted
TXN_CARD_E_000650_03_000001,CARD_E_000650_03,****-****-****-4671,E_000650,DEBIT,4869716.1,4869716.1,VND,DR,2022-05-26,OTHER,Note Acceptance,Note Acceptance at Lotteria,MERCH_23734,Lotteria,posted
TXN_CARD_E_000650_04_000001,CARD_E_000650_04,****-****-****-1324,E_000650,DEBIT,3501518.16,3501518.16,VND,CR,2021-01-17,CREDIT,Credit,Credit Refund from Gong Cha,MERCH_34060,Gong Cha,posted
TXN_CARD_E_000651_01_000001,CARD_E_000651_01,****-****-****-9022,E_000651,DEBIT,2822299.19,2822299.19,VND,DR,2024-09-08,ATM/POS,ATM,ATM Withdrawal at VinMart,MERCH_39924,VinMart,posted
TXN_CARD_E_000651_02_000001,CARD_E_000651_02,****-****-****-3549,E_000651,DEBIT,4335763.09,4335763.09,VND,CR,2024-02-26,CREDIT,Credit,Credit Refund from Highlands Coffee,MERCH_60244,Highlands Coffee,posted
TXN_CARD_E_000651_03_000001,CARD_E_000651_03,****-****-****-1264,E_000651,DEBIT,4803107.57,4803107.57,VND,DR,2025-04-21,ONLINE PAYMENT,Repost Retail,Metro Retail Payment,MERCH_19177,Metro,posted
TXN_CARD_E_000651_04_000001,CARD_E_000651_04,****-****-****-2236,E_000651,DEBIT,3726471.25,3726471.25,VND,DR,2024-11-07,ONLINE PAYMENT,Payment From Wallet,Payment From Ding Tea Wallet,MERCH_80517,Ding Tea,posted
TXN_CARD_E_000652_01_000001,CARD_E_000652_01,****-****-****-4512,E_000652,DEBIT,1783629.81,1783629.81,VND,DR,2021-08-16,ATM/POS,ATM 2Prs,ATM Transaction at Tiki,MERCH_77604,Tiki,decline service
TXN_CARD_E_000652_02_000001,CARD_E_000652_02,****-****-****-2820,E_000652,DEBIT,2531914.14,2531914.14,VND,DR,2022-07-14,ONLINE PAYMENT,Repost Retail,Chatime Retail Payment,MERCH_68751,Chatime,posted
TXN_CARD_E_000652_03_000001,CARD_E_000652_03,****-****-****-7103,E_000652,DEBIT,4630510.27,4630510.27,VND,DR,2021-11-18,ONLINE PAYMENT,Payment to Wallet,Payment to The Gioi Di Dong Wallet,MERCH_49642,The Gioi Di Dong,posted
TXN_CARD_E_000653_01_000001,CARD_E_000653_01,****-****-****-8984,E_000653,CREDIT,2116156.18,63484685.400000006,EUR,DR,2025-09-11,ONLINE PAYMENT,Repost Retail,Pizza Hut Retail Payment,MERCH_18089,Pizza Hut,posted
TXN_CARD_E_000653_02_000001,CARD_E_000653_02,****-****-****-7512,E_000653,DEBIT,3911520.6,3911520.6,VND,DR,2023-03-11,ATM/POS,ATM 2Prs,ATM Transaction at Koi Thé,MERCH_47250,Koi Thé,posted
TXN_CARD_E_000654_01_000001,CARD_E_000654_01,****-****-****-1544,E_000654,DEBIT,4341552.58,4341552.58,VND,DR,2025-09-06,OTHER,Note Acceptance,Note Acceptance at Tocotoco,MERCH_78407,Tocotoco,decline service
TXN_CARD_E_000654_02_000001,CARD_E_000654_02,****-****-****-9047,E_000654,DEBIT,2213538.91,2213538.91,VND,DR,2023-06-29,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Other ATM,MERCH_71349,Other,posted
TXN_CARD_E_000654_03_000001,CARD_E_000654_03,****-****-****-2902,E_000654,DEBIT,2405179.52,2405179.52,VND,CR,2025-09-27,CASHBACK,Cash Back,Cash Back from Jollibee,MERCH_72028,Jollibee,decline service
TXN_CARD_E_000655_01_000001,CARD_E_000655_01,****-****-****-8735,E_000655,DEBIT,4181472.71,4181472.71,VND,DR,2025-08-08,ONLINE PAYMENT,Repost Retail,Circle K Retail Payment,MERCH_57710,Circle K,posted
TXN_CARD_E_000655_02_000001,CARD_E_000655_02,****-****-****-3663,E_000655,DEBIT,3741108.02,3741108.02,VND,DR,2025-09-20,ONLINE PAYMENT,Repost Retail,The Coffee House Retail Payment,MERCH_35442,The Coffee House,decline service
TXN_CARD_E_000655_03_000001,CARD_E_000655_03,****-****-****-5591,E_000655,DEBIT,2546931.06,2546931.06,VND,DR,2025-09-24,ONLINE PAYMENT,Payment From Wallet,Payment From Lotteria Wallet,MERCH_55031,Lotteria,posted
TXN_CARD_E_000656_01_000001,CARD_E_000656_01,****-****-****-7523,E_000656,CREDIT,3090641.47,3090641.47,VND,DR,2024-10-13,ONLINE PAYMENT,Repost Retail,Highlands Coffee Retail Payment,MERCH_79340,Highlands Coffee,posted
TXN_CARD_E_000656_02_000001,CARD_E_000656_02,****-****-****-4882,E_000656,DEBIT,1102720.43,33081612.9,EUR,DR,2025-04-27,ONLINE PAYMENT,Payment From Wallet,Payment From Aeon Mall Wallet,MERCH_54742,Aeon Mall,posted
TXN_CARD_E_000656_03_000001,CARD_E_000656_03,****-****-****-5685,E_000656,DEBIT,3898923.44,3898923.44,VND,DR,2023-04-05,ONLINE PAYMENT,Payment to Wallet,Payment to Lotteria Wallet,MERCH_15439,Lotteria,closed
TXN_CARD_E_000657_01_000001,CARD_E_000657_01,****-****-****-2887,E_000657,DEBIT,2851695.25,2851695.25,VND,CR,2022-07-10,CREDIT,Credit,Credit Refund from The Coffee House,MERCH_16194,The Coffee House,posted
TXN_CARD_E_000657_02_000001,CARD_E_000657_02,****-****-****-2081,E_000657,DEBIT,2800248.18,2800248.18,VND,DR,2023-06-05,ONLINE PAYMENT,Payment From Wallet,Payment From Other Wallet,MERCH_43410,Other,posted
TXN_CARD_E_000657_03_000001,CARD_E_000657_03,****-****-****-5377,E_000657,CREDIT,3421203.18,3421203.18,VND,DR,2025-04-10,ONLINE PAYMENT,Payment From Wallet,Payment From Grab Wallet,MERCH_21379,Grab,posted
TXN_CARD_E_000658_01_000001,CARD_E_000658_01,****-****-****-5939,E_000658,DEBIT,1742424.65,1742424.65,VND,DR,2025-08-04,ATM/POS,ATM 2Prs,ATM Transaction at Other,MERCH_20446,Other,posted
TXN_CARD_E_000658_02_000001,CARD_E_000658_02,****-****-****-5958,E_000658,DEBIT,2959755.5,2959755.5,VND,DR,2025-09-15,ATM/POS,ATM 2Prs,ATM Transaction at VinMart,MERCH_70670,VinMart,posted
TXN_CARD_E_000659_01_000001,CARD_E_000659_01,****-****-****-9333,E_000659,DEBIT,2578359.37,2578359.37,VND,DR,2024-10-10,ONLINE PAYMENT,Payment From Wallet,Payment From Tiki Wallet,MERCH_73241,Tiki,posted
TXN_CARD_E_000659_02_000001,CARD_E_000659_02,****-****-****-1554,E_000659,DEBIT,4612422.06,4612422.06,VND,DR,2024-06-15,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Other ATM,MERCH_86896,Other,decline service
TXN_CARD_E_000659_03_000001,CARD_E_000659_03,****-****-****-6590,E_000659,CREDIT,4385024.36,4385024.36,VND,DR,2021-07-14,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Pizza Hut ATM,MERCH_18849,Pizza Hut,decline service
TXN_CARD_E_000659_04_000001,CARD_E_000659_04,****-****-****-9963,E_000659,CREDIT,3119384.63,77984615.75,USD,DR,2024-01-24,ONLINE PAYMENT,Payment From Wallet,Payment From Boba Wallet,MERCH_10005,Boba,decline service
TXN_CARD_E_000660_01_000001,CARD_E_000660_01,****-****-****-4469,E_000660,DEBIT,3216874.98,3216874.98,VND,DR,2024-02-12,ONLINE PAYMENT,Repost Retail,Tocotoco Retail Payment,MERCH_47812,Tocotoco,posted
TXN_CARD_E_000660_02_000001,CARD_E_000660_02,****-****-****-3278,E_000660,DEBIT,2008722.23,2008722.23,VND,DR,2023-03-16,ONLINE PAYMENT,Payment To Repost,Payment To Other Repost,MERCH_84082,Other,inactive
TXN_CARD_E_000661_01_000001,CARD_E_000661_01,****-****-****-9954,E_000661,DEBIT,4832560.2,4832560.2,VND,DR,2024-07-30,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Foody ATM,MERCH_96675,Foody,posted
TXN_CARD_E_000661_02_000001,CARD_E_000661_02,****-****-****-9189,E_000661,CREDIT,2040406.36,51010159.0,USD,DR,2022-01-24,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Lotteria ATM,MERCH_55974,Lotteria,posted
TXN_CARD_E_000661_03_000001,CARD_E_000661_03,****-****-****-2553,E_000661,DEBIT,2936046.01,2936046.01,VND,DR,2025-09-05,ONLINE PAYMENT,Payment To Repost,Payment To Chatime Repost,MERCH_61851,Chatime,posted
TXN_CARD_E_000662_01_000001,CARD_E_000662_01,****-****-****-6516,E_000662,DEBIT,1738539.48,43463487.0,USD,DR,2023-02-24,ATM/POS,ATM 2Prs,ATM Transaction at Domino's Pizza,MERCH_64636,Domino's Pizza,posted
TXN_CARD_E_000662_02_000001,CARD_E_000662_02,****-****-****-3522,E_000662,DEBIT,4321990.95,4321990.95,VND,DR,2022-03-23,ONLINE PAYMENT,Payment to Wallet,Payment to Circle K Wallet,MERCH_64803,Circle K,posted
TXN_CARD_E_000662_03_000001,CARD_E_000662_03,****-****-****-5427,E_000662,DEBIT,2499813.26,2499813.26,VND,DR,2025-09-29,ONLINE PAYMENT,Payment To Repost,Payment To Metro Repost,MERCH_75292,Metro,posted
TXN_CARD_E_000662_04_000001,CARD_E_000662_04,****-****-****-9200,E_000662,CREDIT,1154972.09,1154972.09,VND,DR,2025-09-16,ONLINE PAYMENT,Payment To Repost,Payment To Ding Tea Repost,MERCH_33618,Ding Tea,posted
TXN_CARD_E_000663_01_000001,CARD_E_000663_01,****-****-****-5657,E_000663,DEBIT,3672509.31,3672509.31,VND,DR,2023-08-05,ONLINE PAYMENT,Repost Retail,Other Retail Payment,MERCH_17135,Other,closed
TXN_CARD_E_000663_02_000001,CARD_E_000663_02,****-****-****-8649,E_000663,DEBIT,1747745.23,1747745.23,VND,DR,2025-09-08,ONLINE PAYMENT,Payment From Wallet,Payment From Ding Tea Wallet,MERCH_19073,Ding Tea,posted
TXN_CARD_E_000663_03_000001,CARD_E_000663_03,****-****-****-2908,E_000663,DEBIT,2255092.14,2255092.14,VND,DR,2023-10-17,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Other ATM,MERCH_73914,Other,posted
TXN_CARD_E_000664_01_000001,CARD_E_000664_01,****-****-****-5082,E_000664,DEBIT,1270802.32,1270802.32,VND,DR,2021-09-15,OTHER,Unique,Unique Transaction at The Coffee House,MERCH_39277,The Coffee House,posted
TXN_CARD_E_000664_02_000001,CARD_E_000664_02,****-****-****-5322,E_000664,DEBIT,1003506.38,1003506.38,VND,DR,2025-09-09,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Lotte Mart ATM,MERCH_54804,Lotte Mart,posted
TXN_CARD_E_000665_01_000001,CARD_E_000665_01,****-****-****-4243,E_000665,DEBIT,1756792.91,1756792.91,VND,DR,2023-01-21,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at BigC ATM,MERCH_22561,BigC,posted
TXN_CARD_E_000665_02_000001,CARD_E_000665_02,****-****-****-7909,E_000665,DEBIT,2075230.38,2075230.38,VND,DR,2022-05-22,ONLINE PAYMENT,Payment to Wallet,Payment to Lotte Mart Wallet,MERCH_70671,Lotte Mart,posted
TXN_CARD_E_000666_01_000001,CARD_E_000666_01,****-****-****-2479,E_000666,DEBIT,1220954.01,1220954.01,VND,DR,2023-10-01,ONLINE PAYMENT,Payment From Wallet,Payment From Tocotoco Wallet,MERCH_11204,Tocotoco,posted
TXN_CARD_E_000666_02_000001,CARD_E_000666_02,****-****-****-7771,E_000666,DEBIT,3786401.34,3786401.34,VND,DR,2025-09-21,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Lazada ATM,MERCH_95553,Lazada,posted
TXN_CARD_E_000666_03_000001,CARD_E_000666_03,****-****-****-6870,E_000666,DEBIT,2213070.64,2213070.64,VND,DR,2022-04-14,ONLINE PAYMENT,Payment to Wallet,Payment to Phuc Long Wallet,MERCH_63229,Phuc Long,posted
TXN_CARD_E_000666_04_000001,CARD_E_000666_04,****-****-****-7535,E_000666,DEBIT,1608005.22,1608005.22,VND,DR,2023-02-01,ONLINE PAYMENT,Payment to Wallet,Payment to Metro Wallet,MERCH_65881,Metro,posted
TXN_CARD_E_000667_01_000001,CARD_E_000667_01,****-****-****-1217,E_000667,DEBIT,1203955.67,1203955.67,VND,DR,2023-05-29,ONLINE PAYMENT,Payment To Repost,Payment To Dien May Xanh Repost,MERCH_31579,Dien May Xanh,posted
TXN_CARD_E_000667_02_000001,CARD_E_000667_02,****-****-****-6586,E_000667,CREDIT,3734422.11,3734422.11,VND,DR,2023-09-20,ONLINE PAYMENT,Repost Retail,Other Retail Payment,MERCH_90146,Other,posted
TXN_CARD_E_000668_01_000001,CARD_E_000668_01,****-****-****-4582,E_000668,DEBIT,2897939.12,2897939.12,VND,DR,2025-09-06,ATM/POS,ATM,ATM Withdrawal at Tiki,MERCH_44813,Tiki,posted
TXN_CARD_E_000668_02_000001,CARD_E_000668_02,****-****-****-4700,E_000668,DEBIT,4758722.32,142761669.60000002,EUR,DR,2024-10-31,ONLINE PAYMENT,Payment to Wallet,Payment to Chatime Wallet,MERCH_80218,Chatime,posted
TXN_CARD_E_000668_03_000001,CARD_E_000668_03,****-****-****-2161,E_000668,DEBIT,3389608.55,3389608.55,VND,DR,2022-07-20,ONLINE PAYMENT,Payment to Wallet,Payment to Ding Tea Wallet,MERCH_27591,Ding Tea,posted
TXN_CARD_E_000669_01_000001,CARD_E_000669_01,****-****-****-5552,E_000669,DEBIT,3448076.23,3448076.23,VND,DR,2025-09-10,ONLINE PAYMENT,Payment To Repost,Payment To Other Repost,MERCH_12437,Other,posted
TXN_CARD_E_000669_02_000001,CARD_E_000669_02,****-****-****-8901,E_000669,DEBIT,4803509.44,4803509.44,VND,DR,2022-01-04,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Aeon Mall ATM,MERCH_31927,Aeon Mall,posted
TXN_CARD_E_000669_03_000001,CARD_E_000669_03,****-****-****-2677,E_000669,DEBIT,1913340.1,1913340.1,VND,DR,2021-02-01,ONLINE PAYMENT,Payment From Wallet,Payment From Other Wallet,MERCH_91272,Other,posted
TXN_CARD_E_000669_04_000001,CARD_E_000669_04,****-****-****-1874,E_000669,DEBIT,3521969.92,3521969.92,VND,DR,2023-09-20,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Lotteria ATM,MERCH_86783,Lotteria,posted
TXN_CARD_E_000670_01_000001,CARD_E_000670_01,****-****-****-8474,E_000670,DEBIT,3678563.7,3678563.7,VND,CR,2025-09-27,CASHBACK,Cash Back,Cash Back from Lazada,MERCH_93320,Lazada,inactive
TXN_CARD_E_000670_02_000001,CARD_E_000670_02,****-****-****-1436,E_000670,DEBIT,1956312.31,1956312.31,VND,DR,2025-08-18,ONLINE PAYMENT,Repost Retail,Aeon Mall Retail Payment,MERCH_75278,Aeon Mall,posted
TXN_CARD_E_000670_03_000001,CARD_E_000670_03,****-****-****-8018,E_000670,DEBIT,3436928.14,3436928.14,VND,DR,2024-09-26,ATM/POS,ATM,ATM Withdrawal at Aeon Mall,MERCH_29668,Aeon Mall,posted
TXN_CARD_E_000671_01_000001,CARD_E_000671_01,****-****-****-9153,E_000671,DEBIT,3593173.25,107795197.5,EUR,DR,2024-03-08,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at FamilyMart ATM,MERCH_17775,FamilyMart,posted
TXN_CARD_E_000671_02_000001,CARD_E_000671_02,****-****-****-4142,E_000671,DEBIT,4232793.38,4232793.38,VND,CR,2022-06-11,CREDIT,Payment To Credit Card,Credit Card Payment to Lazada,MERCH_83028,Lazada,posted
TXN_CARD_E_000672_01_000001,CARD_E_000672_01,****-****-****-4047,E_000672,DEBIT,1263184.73,1263184.73,VND,DR,2021-03-02,ONLINE PAYMENT,Payment From Wallet,Payment From Starbucks Wallet,MERCH_34802,Starbucks,decline service
TXN_CARD_E_000672_02_000001,CARD_E_000672_02,****-****-****-9612,E_000672,DEBIT,3334747.65,3334747.65,VND,DR,2023-07-15,ONLINE PAYMENT,Repost Retail,FamilyMart Retail Payment,MERCH_64926,FamilyMart,closed
TXN_CARD_E_000672_03_000001,CARD_E_000672_03,****-****-****-9663,E_000672,CREDIT,4327648.46,4327648.46,VND,DR,2023-12-26,ONLINE PAYMENT,Payment to Wallet,Payment to Domino's Pizza Wallet,MERCH_35539,Domino's Pizza,posted
TXN_CARD_E_000673_01_000001,CARD_E_000673_01,****-****-****-8062,E_000673,DEBIT,1556853.86,1556853.86,VND,CR,2024-12-06,CASHBACK,Cash Back,Cash Back from FamilyMart,MERCH_44099,FamilyMart,posted
TXN_CARD_E_000673_02_000001,CARD_E_000673_02,****-****-****-6528,E_000673,DEBIT,2216192.84,2216192.84,VND,DR,2025-09-17,ATM/POS,ATM 2Prs,ATM Transaction at Tiki,MERCH_70039,Tiki,posted
TXN_CARD_E_000673_03_000001,CARD_E_000673_03,****-****-****-8380,E_000673,DEBIT,1826447.43,1826447.43,VND,DR,2022-08-23,ONLINE PAYMENT,Payment From Wallet,Payment From Other Wallet,MERCH_65684,Other,posted
TXN_CARD_E_000674_01_000001,CARD_E_000674_01,****-****-****-3211,E_000674,CREDIT,1803905.12,1803905.12,VND,DR,2024-12-30,OTHER,Unique,Unique Transaction at Other,MERCH_41303,Other,posted
TXN_CARD_E_000674_02_000001,CARD_E_000674_02,****-****-****-2764,E_000674,DEBIT,3026675.99,75666899.75,USD,DR,2023-04-18,ONLINE PAYMENT,Repost Retail,McDonald's Retail Payment,MERCH_82576,McDonald's,posted
TXN_CARD_E_000675_01_000001,CARD_E_000675_01,****-****-****-2307,E_000675,CREDIT,2514001.84,2514001.84,VND,DR,2021-06-22,ONLINE PAYMENT,Payment From Wallet,Payment From The Coffee House Wallet,MERCH_36906,The Coffee House,posted
TXN_CARD_E_000675_02_000001,CARD_E_000675_02,****-****-****-5334,E_000675,DEBIT,2922537.95,2922537.95,VND,DR,2025-09-26,ONLINE PAYMENT,Payment From Wallet,Payment From Shopee Wallet,MERCH_11115,Shopee,posted
TXN_CARD_E_000675_03_000001,CARD_E_000675_03,****-****-****-4282,E_000675,DEBIT,3059618.69,3059618.69,VND,CR,2024-01-29,CASHBACK,Cash Back,Cash Back from Ding Tea,MERCH_71679,Ding Tea,posted
TXN_CARD_E_000675_04_000001,CARD_E_000675_04,****-****-****-7774,E_000675,DEBIT,1164179.87,1164179.87,VND,DR,2025-09-12,OTHER,Unique,Unique Transaction at Other,MERCH_39129,Other,posted
TXN_CARD_E_000676_01_000001,CARD_E_000676_01,****-****-****-6107,E_000676,DEBIT,3983238.81,3983238.81,VND,CR,2024-05-01,CASHBACK,Cash Back,Cash Back from Tocotoco,MERCH_43376,Tocotoco,posted
TXN_CARD_E_000676_02_000001,CARD_E_000676_02,****-****-****-7429,E_000676,DEBIT,1734658.41,1734658.41,VND,DR,2024-10-17,ONLINE PAYMENT,Payment to Wallet,Payment to Other Wallet,MERCH_40979,Other,posted
TXN_CARD_E_000676_03_000001,CARD_E_000676_03,****-****-****-9666,E_000676,DEBIT,3545661.25,3545661.25,VND,DR,2025-09-03,ATM/POS,ATM 2Prs,ATM Transaction at Highlands Coffee,MERCH_77963,Highlands Coffee,posted
TXN_CARD_E_000676_04_000001,CARD_E_000676_04,****-****-****-7019,E_000676,DEBIT,3074017.38,92220521.39999999,EUR,DR,2025-09-13,ATM/POS,ATM 2Prs,ATM Transaction at Chatime,MERCH_20405,Chatime,posted
TXN_CARD_E_000677_01_000001,CARD_E_000677_01,****-****-****-8452,E_000677,DEBIT,4486421.26,4486421.26,VND,DR,2021-12-24,ONLINE PAYMENT,Repost Retail,Foody Retail Payment,MERCH_89363,Foody,posted
TXN_CARD_E_000677_02_000001,CARD_E_000677_02,****-****-****-5763,E_000677,CREDIT,3569657.92,3569657.92,VND,DR,2025-09-27,ONLINE PAYMENT,Payment to Wallet,Payment to The Coffee House Wallet,MERCH_12133,The Coffee House,posted
TXN_CARD_E_000677_03_000001,CARD_E_000677_03,****-****-****-5465,E_000677,DEBIT,3873779.42,3873779.42,VND,DR,2022-06-17,ONLINE PAYMENT,Payment To Repost,Payment To Cong Coffee Repost,MERCH_76892,Cong Coffee,closed
TXN_CARD_E_000677_04_000001,CARD_E_000677_04,****-****-****-4684,E_000677,DEBIT,1028652.74,1028652.74,VND,DR,2025-01-07,ONLINE PAYMENT,Payment To Repost,Payment To Other Repost,MERCH_53460,Other,posted
TXN_CARD_E_000678_01_000001,CARD_E_000678_01,****-****-****-7039,E_000678,DEBIT,2914454.64,72861366.0,USD,DR,2025-09-19,ONLINE PAYMENT,Payment to Wallet,Payment to Tocotoco Wallet,MERCH_23809,Tocotoco,decline service
TXN_CARD_E_000678_02_000001,CARD_E_000678_02,****-****-****-7063,E_000678,DEBIT,4505254.4,135157632.0,EUR,CR,2025-09-13,CREDIT,Payment To Credit Card,Credit Card Payment to Other,MERCH_82566,Other,posted
TXN_CARD_E_000678_03_000001,CARD_E_000678_03,****-****-****-1419,E_000678,DEBIT,2110208.28,63306248.39999999,EUR,DR,2025-01-13,ATM/POS,ATM 2Prs,ATM Transaction at Koi Thé,MERCH_47686,Koi Thé,posted
TXN_CARD_E_000679_01_000001,CARD_E_000679_01,****-****-****-3215,E_000679,DEBIT,4235562.53,4235562.53,VND,CR,2025-09-08,CASHBACK,Cash Back,Cash Back from Boba,MERCH_30364,Boba,posted
TXN_CARD_E_000679_02_000001,CARD_E_000679_02,****-****-****-4561,E_000679,DEBIT,3704683.12,3704683.12,VND,DR,2024-10-26,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Shopee ATM,MERCH_29148,Shopee,posted
TXN_CARD_E_000679_03_000001,CARD_E_000679_03,****-****-****-3688,E_000679,DEBIT,4044401.95,4044401.95,VND,DR,2022-04-16,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Other ATM,MERCH_89562,Other,closed
TXN_CARD_E_000679_04_000001,CARD_E_000679_04,****-****-****-4017,E_000679,DEBIT,1566779.3,39169482.5,USD,DR,2021-09-04,ONLINE PAYMENT,Payment To Repost,Payment To Cong Coffee Repost,MERCH_84159,Cong Coffee,closed
TXN_CARD_E_000680_01_000001,CARD_E_000680_01,****-****-****-5476,E_000680,DEBIT,2437725.48,2437725.48,VND,DR,2025-01-27,OTHER,Note Acceptance,Note Acceptance at Other,MERCH_25233,Other,posted
TXN_CARD_E_000680_02_000001,CARD_E_000680_02,****-****-****-7348,E_000680,CREDIT,1025438.52,1025438.52,VND,DR,2023-12-04,ATM/POS,ATM,ATM Withdrawal at Metro,MERCH_12092,Metro,posted
TXN_CARD_E_000680_03_000001,CARD_E_000680_03,****-****-****-6824,E_000680,DEBIT,2068119.82,2068119.82,VND,DR,2024-07-12,ONLINE PAYMENT,Payment From Wallet,Payment From Tiki Wallet,MERCH_22449,Tiki,closed
TXN_CARD_E_000681_01_000001,CARD_E_000681_01,****-****-****-3359,E_000681,DEBIT,3972992.15,3972992.15,VND,DR,2024-02-11,OTHER,Unique,Unique Transaction at KFC,MERCH_53636,KFC,posted
TXN_CARD_E_000681_02_000001,CARD_E_000681_02,****-****-****-6550,E_000681,DEBIT,1836724.95,55101748.5,EUR,DR,2025-09-13,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Dien May Xanh ATM,MERCH_46127,Dien May Xanh,posted
TXN_CARD_E_000681_03_000001,CARD_E_000681_03,****-****-****-2700,E_000681,DEBIT,2167640.12,54191003.0,USD,CR,2025-09-14,CASHBACK,Cash Back,Cash Back from Tiki,MERCH_19066,Tiki,posted
TXN_CARD_E_000682_01_000001,CARD_E_000682_01,****-****-****-4858,E_000682,DEBIT,3671268.85,3671268.85,VND,DR,2022-03-23,ATM/POS,ATM,ATM Withdrawal at FPT Shop,MERCH_28306,FPT Shop,posted
TXN_CARD_E_000682_02_000001,CARD_E_000682_02,****-****-****-9003,E_000682,DEBIT,3536330.33,3536330.33,VND,DR,2025-09-24,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Lazada ATM,MERCH_59861,Lazada,posted
TXN_CARD_E_000682_03_000001,CARD_E_000682_03,****-****-****-6844,E_000682,DEBIT,2064766.18,51619154.5,USD,DR,2025-08-02,ONLINE PAYMENT,Payment From Wallet,Payment From Other Wallet,MERCH_87557,Other,posted
TXN_CARD_E_000682_04_000001,CARD_E_000682_04,****-****-****-9429,E_000682,DEBIT,4372252.58,4372252.58,VND,CR,2025-09-02,CREDIT,Payment To Credit Card,Credit Card Payment to Trung Nguyen Coffee,MERCH_61773,Trung Nguyen Coffee,posted
TXN_CARD_E_000683_01_000001,CARD_E_000683_01,****-****-****-3898,E_000683,DEBIT,4030458.37,4030458.37,VND,DR,2024-06-14,ONLINE PAYMENT,Payment to Wallet,Payment to Shopee Wallet,MERCH_52172,Shopee,closed
TXN_CARD_E_000683_02_000001,CARD_E_000683_02,****-****-****-2465,E_000683,DEBIT,3480523.9,3480523.9,VND,DR,2025-04-09,ONLINE PAYMENT,Payment To Repost,Payment To Coopmart Repost,MERCH_92866,Coopmart,inactive
TXN_CARD_E_000683_03_000001,CARD_E_000683_03,****-****-****-9916,E_000683,DEBIT,2175220.03,2175220.03,VND,DR,2025-09-27,ONLINE PAYMENT,Payment From Wallet,Payment From BigC Wallet,MERCH_48497,BigC,posted
TXN_CARD_E_000684_01_000001,CARD_E_000684_01,****-****-****-3987,E_000684,DEBIT,2589929.87,2589929.87,VND,DR,2025-09-18,ATM/POS,ATM 2Prs,ATM Transaction at Other,MERCH_31063,Other,posted
