account_id,customer_code,product_type,open_date,maturity_date,term_months,interest_rate,status,channel_opened,currency,current_balance
ACC_Y_000691_02,Y_000691,term_saving,2023-09-01,2024-08-26,12,0.05715,active,mobile/internet,VND,830850674.0
ACC_Y_000691_03,Y_000691,demand_saving,2023-09-27,,0,0.00255,active,atm,VND,431991110.0
ACC_Y_000692_01,Y_000692,term_saving,2024-01-05,2024-07-03,6,0.04557,active,branch,VND,811868932.0
ACC_Y_000692_02,Y_000692,term_saving,2024-10-08,2025-10-03,12,0.05946,active,atm,VND,181074101.0
ACC_Y_000692_03,Y_000692,demand_saving,2023-06-05,,0,0.00256,active,atm,VND,708981437.0
ACC_Y_000693_01,Y_000693,term_saving,2024-02-03,2024-05-03,3,0.03056,active,branch,VND,738199234.0
ACC_Y_000693_02,Y_000693,demand_saving,2023-03-16,,0,0.00395,active,mobile/internet,VND,300546347.0
ACC_Y_000693_03,Y_000693,term_saving,2024-09-08,2025-06-05,9,0.04623,active,branch,VND,477579315.0
ACC_Y_000694_01,Y_000694,demand_saving,2024-07-20,,0,0.00381,active,branch,VND,646937687.0
ACC_Y_000695_01,Y_000695,term_saving,2023-10-25,2024-04-22,6,0.04748,active,branch,VND,1711469254.0
ACC_Y_000696_01,Y_000696,term_saving,2023-10-16,2024-10-10,12,0.05371,active,mobile/internet,VND,228610845.0
ACC_Y_000696_02,Y_000696,term_saving,2023-06-25,2023-12-22,6,0.05068,active,mobile/internet,VND,230580607.0
ACC_Y_000696_03,Y_000696,demand_saving,2024-08-01,,0,0.00325,active,atm,VND,949228338.0
ACC_Y_000697_01,Y_000697,demand_saving,2023-12-27,,0,0.0011,active,atm,VND,720550398.0
ACC_Y_000697_02,Y_000697,demand_saving,2023-02-08,,0,0.00457,active,branch,VND,681710136.0
ACC_Y_000698_01,Y_000698,term_saving,2023-12-21,2024-12-15,12,0.05833,active,mobile/internet,VND,543929714.0
ACC_Y_000698_02,Y_000698,demand_saving,2024-11-26,,0,0.00203,active,mobile/internet,VND,975514922.0
ACC_Y_000699_01,Y_000699,term_saving,2024-10-17,2025-01-15,3,0.03224,suspend,branch,VND,1004399926.0
ACC_Y_000699_02,Y_000699,term_saving,2024-07-25,2025-07-20,12,0.05555,active,atm,VND,643461162.0
ACC_Y_000699_03,Y_000699,term_saving,2024-12-13,2025-06-11,6,0.05142,closed,atm,VND,1205204786.0
ACC_Y_000700_01,Y_000700,term_saving,2024-04-05,2025-03-31,12,0.052,active,mobile/internet,VND,503191054.0
ACC_Y_000701_01,Y_000701,term_saving,2024-10-25,2025-04-23,6,0.04545,active,mobile/internet,USD,1747176046.0
ACC_Y_000702_01,Y_000702,demand_saving,2023-12-14,,0,0.00211,suspend,branch,VND,1456234259.0
ACC_Y_000703_01,Y_000703,term_saving,2023-03-21,2023-06-19,3,0.03158,active,mobile/internet,VND,840607347.0
ACC_Y_000703_02,Y_000703,term_saving,2024-03-11,2024-12-06,9,0.05319,active,branch,VND,793063198.0
ACC_Y_000704_01,Y_000704,term_saving,2023-05-02,2024-04-26,12,0.05283,active,atm,VND,756172134.0
ACC_Y_000704_02,Y_000704,term_saving,2024-02-03,2025-01-28,12,0.05737,active,branch,VND,281885227.0
ACC_Y_000704_03,Y_000704,term_saving,2024-07-04,2024-10-02,3,0.03853,closed,atm,VND,1003275272.0
ACC_Y_000705_01,Y_000705,term_saving,2023-05-04,2024-04-28,12,0.05412,closed,branch,VND,1579825901.0
ACC_Y_000705_02,Y_000705,demand_saving,2024-07-30,,0,0.00229,active,mobile/internet,VND,926817367.0
ACC_Y_000706_01,Y_000706,demand_saving,2023-05-03,,0,0.00452,active,atm,VND,404553214.0
ACC_Y_000706_02,Y_000706,term_saving,2023-01-17,2023-10-14,9,0.05307,active,atm,VND,398471464.0
ACC_Y_000706_03,Y_000706,demand_saving,2024-03-19,,0,0.00144,active,mobile/internet,VND,266542440.0
ACC_Y_000707_01,Y_000707,demand_saving,2023-11-13,,0,0.00088,active,atm,VND,1530880415.0
ACC_Y_000708_01,Y_000708,term_saving,2023-03-26,2023-06-24,3,0.03226,closed,mobile/internet,VND,1067316532.0
ACC_Y_000709_01,Y_000709,demand_saving,2023-06-06,,0,0.00307,active,branch,VND,2259412991.0
ACC_Y_000710_01,Y_000710,demand_saving,2023-08-06,,0,0.00269,suspend,atm,VND,467282537.0
ACC_Y_000710_02,Y_000710,demand_saving,2023-10-26,,0,0.00028,active,branch,VND,887770994.0
ACC_Y_000711_01,Y_000711,demand_saving,2024-03-09,,0,0.00326,active,mobile/internet,VND,713931094.0
ACC_Y_000711_02,Y_000711,demand_saving,2023-01-28,,0,0.00157,closed,atm,VND,969590178.0
ACC_Y_000712_01,Y_000712,term_saving,2024-01-11,2025-01-05,12,0.05338,active,mobile/internet,VND,608597516.0
ACC_Y_000712_02,Y_000712,term_saving,2024-12-27,2025-03-27,3,0.03875,active,mobile/internet,USD,243150402.0
ACC_Y_000712_03,Y_000712,demand_saving,2024-07-20,,0,0.00445,active,branch,VND,711704913.0
ACC_Y_000713_01,Y_000713,term_saving,2023-04-21,2023-10-18,6,0.04815,active,branch,VND,811843663.0
ACC_Y_000713_02,Y_000713,demand_saving,2023-05-30,,0,0.00331,active,atm,EUR,791614997.0
ACC_Y_000714_01,Y_000714,demand_saving,2023-04-13,,0,0.00311,active,atm,EUR,218966336.0
ACC_Y_000714_02,Y_000714,term_saving,2024-04-30,2024-10-27,6,0.04714,active,branch,EUR,680758692.0
ACC_Y_000715_01,Y_000715,demand_saving,2023-12-07,,0,0.00095,active,atm,VND,1664132884.0
ACC_Y_000716_01,Y_000716,term_saving,2024-08-28,2025-08-23,12,0.05061,active,atm,USD,638629627.0
ACC_Y_000716_02,Y_000716,demand_saving,2023-06-02,,0,0.00135,active,atm,VND,454232844.0
ACC_Y_000717_01,Y_000717,term_saving,2024-05-29,2024-08-27,3,0.03322,active,branch,VND,545071650.0
ACC_Y_000717_02,Y_000717,term_saving,2023-07-25,2023-10-23,3,0.03721,closed,branch,VND,719400194.0
ACC_Y_000718_01,Y_000718,demand_saving,2024-01-21,,0,0.00096,active,branch,VND,1296194886.0
ACC_Y_000719_01,Y_000719,term_saving,2024-09-02,2024-12-01,3,0.03893,active,mobile/internet,VND,-231497039.0
ACC_Y_000719_02,Y_000719,term_saving,2024-10-06,2025-04-04,6,0.0526,active,mobile/internet,VND,345543262.0
ACC_Y_000719_03,Y_000719,term_saving,2023-09-30,2024-06-26,9,0.05061,active,mobile/internet,USD,84205213.0
ACC_Y_000720_01,Y_000720,term_saving,2024-10-29,2025-04-27,6,0.04548,active,atm,VND,586771342.0
ACC_Y_000720_02,Y_000720,term_saving,2024-03-29,2024-09-25,6,0.05187,active,branch,VND,337785027.0
ACC_Y_000720_03,Y_000720,demand_saving,2023-11-10,,0,0.00331,active,atm,VND,449136701.0
ACC_Y_000721_01,Y_000721,term_saving,2023-10-10,2024-10-04,12,0.05902,active,branch,VND,1663941038.0
ACC_Y_000722_01,Y_000722,term_saving,2024-12-22,2025-06-20,6,0.04818,active,branch,VND,-141270914.0
ACC_Y_000722_02,Y_000722,term_saving,2024-05-14,2024-08-12,3,0.03046,active,branch,EUR,540137288.0
ACC_Y_000722_03,Y_000722,term_saving,2023-08-15,2024-02-11,6,0.05088,active,atm,VND,699238302.0
ACC_Y_000723_01,Y_000723,term_saving,2024-07-21,2024-10-19,3,0.03233,active,atm,VND,1366824055.0
ACC_Y_000724_01,Y_000724,demand_saving,2024-11-18,,0,0.00148,active,branch,VND,738445532.0
ACC_Y_000724_02,Y_000724,term_saving,2024-06-22,2024-12-19,6,0.04758,active,atm,VND,-88622529.0
ACC_Y_000725_01,Y_000725,demand_saving,2024-12-29,,0,0.0006,active,branch,VND,1255323629.0
ACC_Y_000726_01,Y_000726,demand_saving,2023-08-22,,0,0.0048,active,mobile/internet,EUR,1094788007.0
ACC_Y_000726_02,Y_000726,term_saving,2023-12-07,2024-06-04,6,0.04964,active,atm,VND,1103027703.0
ACC_Y_000727_01,Y_000727,term_saving,2023-07-29,2024-07-23,12,0.05815,active,branch,USD,498109222.0
ACC_Y_000727_02,Y_000727,demand_saving,2024-08-01,,0,0.00126,active,mobile/internet,VND,387337033.0
ACC_Y_000728_01,Y_000728,demand_saving,2024-06-02,,0,0.00123,active,mobile/internet,VND,186081277.0
ACC_Y_000728_02,Y_000728,demand_saving,2023-08-24,,0,0.00084,active,atm,VND,552918766.0
ACC_Y_000728_03,Y_000728,demand_saving,2024-07-30,,0,0.00359,active,atm,VND,758002519.0
ACC_Y_000729_01,Y_000729,term_saving,2023-11-10,2024-05-08,6,0.05118,active,atm,VND,778677901.0
ACC_Y_000729_02,Y_000729,demand_saving,2023-02-05,,0,0.00117,active,mobile/internet,VND,942129178.0
ACC_Y_000729_03,Y_000729,term_saving,2023-01-10,2023-10-07,9,0.04942,active,mobile/internet,VND,296905196.0
ACC_Y_000730_01,Y_000730,term_saving,2024-06-10,2024-09-08,3,0.03672,active,atm,USD,990282995.0
ACC_Y_000730_02,Y_000730,term_saving,2024-06-13,2024-12-10,6,0.05399,active,branch,VND,284897325.0
ACC_Y_000731_01,Y_000731,term_saving,2024-03-01,2025-02-24,12,0.05448,closed,branch,VND,325064199.0
ACC_Y_000731_02,Y_000731,demand_saving,2023-08-06,,0,0.00481,active,branch,VND,327837378.0
ACC_Y_000731_03,Y_000731,demand_saving,2024-12-29,,0,0.00326,closed,atm,VND,-29078900.0
ACC_Y_000732_01,Y_000732,term_saving,2024-04-13,2024-07-12,3,0.03864,active,branch,VND,411829378.0
ACC_Y_000733_01,Y_000733,term_saving,2024-06-02,2024-08-31,3,0.03488,active,branch,VND,1311959234.0
ACC_Y_000733_02,Y_000733,term_saving,2024-08-23,2024-11-21,3,0.03725,closed,mobile/internet,VND,579443499.0
ACC_Y_000734_01,Y_000734,term_saving,2024-01-06,2024-12-31,12,0.05848,active,mobile/internet,EUR,692549592.0
ACC_Y_000734_02,Y_000734,term_saving,2023-01-22,2023-04-22,3,0.03994,active,branch,USD,788225332.0
ACC_Y_000735_01,Y_000735,demand_saving,2024-10-18,,0,0.00061,active,mobile/internet,VND,829644169.0
ACC_Y_000735_02,Y_000735,demand_saving,2023-05-03,,0,0.00173,active,atm,VND,701794544.0
ACC_Y_000736_01,Y_000736,term_saving,2024-04-18,2024-10-15,6,0.04685,active,atm,VND,980872950.0
ACC_Y_000736_02,Y_000736,demand_saving,2023-03-15,,0,0.00499,closed,atm,VND,229156094.0
ACC_Y_000737_01,Y_000737,term_saving,2023-04-29,2023-07-28,3,0.03645,closed,branch,VND,948735813.0
ACC_Y_000737_02,Y_000737,term_saving,2024-12-23,2025-09-19,9,0.0465,active,mobile/internet,VND,223159672.0
ACC_Y_000737_03,Y_000737,demand_saving,2023-07-22,,0,0.00327,active,branch,VND,810815939.0
ACC_Y_000738_01,Y_000738,demand_saving,2023-09-20,,0,0.00268,active,mobile/internet,VND,726822324.0
ACC_Y_000738_02,Y_000738,term_saving,2024-03-24,2024-06-22,3,0.038,active,mobile/internet,VND,467808280.0
ACC_Y_000739_01,Y_000739,demand_saving,2023-09-08,,0,0.00155,closed,branch,VND,343879515.0
ACC_Y_000739_02,Y_000739,term_saving,2024-11-22,2025-11-17,12,0.05824,active,atm,VND,294911027.0
ACC_Y_000739_03,Y_000739,demand_saving,2023-05-27,,0,0.00383,active,branch,VND,153029853.0
ACC_Y_000740_01,Y_000740,term_saving,2024-09-06,2025-03-05,6,0.05249,active,mobile/internet,VND,314241861.0
ACC_Y_000740_02,Y_000740,term_saving,2024-11-29,2025-05-28,6,0.04765,active,branch,VND,791338734.0
ACC_Y_000741_01,Y_000741,term_saving,2023-05-08,2024-05-02,12,0.05029,active,mobile/internet,VND,227020339.0
ACC_Y_000741_02,Y_000741,term_saving,2024-07-07,2025-04-03,9,0.04591,active,branch,VND,396160624.0
ACC_Y_000741_03,Y_000741,demand_saving,2023-01-06,,0,0.00121,active,branch,VND,1296884384.0
ACC_Y_000742_01,Y_000742,term_saving,2024-02-08,2025-02-02,12,0.05757,active,mobile/internet,VND,1338641364.0
ACC_Y_000743_01,Y_000743,term_saving,2023-05-18,2023-11-14,6,0.05484,active,atm,EUR,305100723.0
ACC_Y_000743_02,Y_000743,demand_saving,2023-03-25,,0,0.00438,active,branch,USD,444999172.0
ACC_Y_000743_03,Y_000743,term_saving,2023-02-13,2024-02-08,12,0.05136,active,atm,VND,927532041.0
ACC_Y_000744_01,Y_000744,demand_saving,2024-07-08,,0,0.00382,closed,branch,VND,347141355.0
ACC_Y_000744_02,Y_000744,term_saving,2024-02-16,2024-05-16,3,0.0374,active,mobile/internet,VND,895346844.0
ACC_Y_000745_01,Y_000745,term_saving,2023-11-22,2024-05-20,6,0.04563,active,atm,VND,370240063.0
ACC_Y_000745_02,Y_000745,term_saving,2024-08-03,2024-11-01,3,0.03926,active,mobile/internet,VND,470083825.0
ACC_Y_000745_03,Y_000745,demand_saving,2024-10-22,,0,0.00404,active,mobile/internet,VND,241045819.0
ACC_Y_000746_01,Y_000746,demand_saving,2023-02-27,,0,0.00397,active,mobile/internet,VND,1974637373.0
ACC_Y_000747_01,Y_000747,demand_saving,2024-06-18,,0,0.00127,active,branch,VND,485991462.0
ACC_Y_000748_01,Y_000748,term_saving,2023-04-11,2024-04-05,12,0.05036,active,mobile/internet,VND,226528050.0
ACC_Y_000748_02,Y_000748,term_saving,2024-10-19,2025-10-14,12,0.05112,closed,atm,USD,909284198.0
ACC_Y_000749_01,Y_000749,term_saving,2023-11-14,2024-05-12,6,0.05437,active,atm,VND,1179205693.0
ACC_Y_000750_01,Y_000750,term_saving,2024-12-11,2025-12-06,12,0.05621,active,branch,VND,1001260460.0
ACC_Y_000751_01,Y_000751,demand_saving,2023-01-16,,0,0.00246,active,atm,VND,462969320.0
ACC_Y_000751_02,Y_000751,term_saving,2024-06-30,2025-06-25,12,0.05124,suspend,branch,VND,666500353.0
ACC_Y_000751_03,Y_000751,demand_saving,2023-05-19,,0,0.00238,active,atm,VND,592752076.0
ACC_Y_000752_01,Y_000752,term_saving,2023-08-20,2024-05-16,9,0.05393,active,branch,VND,580793991.0
ACC_Y_000752_02,Y_000752,term_saving,2023-01-04,2023-10-01,9,0.04505,active,branch,VND,-118174503.0
ACC_Y_000753_01,Y_000753,term_saving,2024-02-27,2025-02-21,12,0.05346,active,mobile/internet,VND,829246604.0
ACC_Y_000753_02,Y_000753,term_saving,2023-11-09,2024-05-07,6,0.05133,active,atm,VND,429706105.0
ACC_Y_000754_01,Y_000754,demand_saving,2023-10-01,,0,0.00136,active,branch,VND,653600456.0
ACC_Y_000754_02,Y_000754,term_saving,2023-01-31,2023-07-30,6,0.04598,suspend,atm,VND,322764448.0
ACC_Y_000754_03,Y_000754,demand_saving,2024-10-06,,0,0.00073,active,atm,VND,735848779.0
ACC_Y_000755_01,Y_000755,term_saving,2024-09-05,2024-12-04,3,0.03026,active,branch,VND,438835444.0
ACC_Y_000755_02,Y_000755,demand_saving,2024-09-10,,0,0.00179,active,branch,VND,966429954.0
ACC_Y_000755_03,Y_000755,demand_saving,2023-11-02,,0,0.00338,active,mobile/internet,VND,467725898.0
ACC_Y_000756_01,Y_000756,demand_saving,2024-05-26,,0,0.00397,active,mobile/internet,VND,237584544.0
ACC_Y_000756_02,Y_000756,term_saving,2023-05-04,2023-08-02,3,0.0394,active,mobile/internet,VND,505473913.0
ACC_Y_000757_01,Y_000757,demand_saving,2023-07-28,,0,0.00152,active,branch,VND,324501956.0
ACC_Y_000757_02,Y_000757,term_saving,2023-10-08,2024-07-04,9,0.05327,active,atm,VND,205624990.0
ACC_Y_000757_03,Y_000757,term_saving,2024-12-29,2025-09-25,9,0.04975,active,atm,VND,471362240.0
ACC_Y_000758_01,Y_000758,demand_saving,2023-07-22,,0,0.00272,closed,mobile/internet,VND,672463970.0
ACC_Y_000758_02,Y_000758,demand_saving,2024-04-24,,0,0.00295,active,atm,VND,260678129.0
ACC_Y_000758_03,Y_000758,demand_saving,2023-02-15,,0,0.00027,active,branch,EUR,410251412.0
ACC_Y_000759_01,Y_000759,demand_saving,2023-05-28,,0,0.0003,active,branch,EUR,724706066.0
ACC_Y_000759_02,Y_000759,demand_saving,2023-06-10,,0,0.00091,closed,mobile/internet,VND,332031783.0
ACC_Y_000759_03,Y_000759,demand_saving,2024-09-27,,0,0.00413,active,mobile/internet,VND,-154513600.0
ACC_Y_000760_01,Y_000760,term_saving,2023-04-13,2024-01-08,9,0.04594,active,branch,VND,438707094.0
ACC_Y_000760_02,Y_000760,demand_saving,2023-08-29,,0,0.00446,suspend,mobile/internet,VND,-158324069.0
ACC_Y_000760_03,Y_000760,demand_saving,2024-12-23,,0,0.00276,active,branch,VND,478382691.0
ACC_Y_000761_01,Y_000761,term_saving,2023-09-14,2023-12-13,3,0.03335,closed,branch,VND,406307697.0
ACC_Y_000761_02,Y_000761,term_saving,2024-12-08,2025-12-03,12,0.0566,active,atm,VND,321949183.0
ACC_Y_000761_03,Y_000761,term_saving,2024-05-17,2024-11-13,6,0.04823,active,branch,VND,782227826.0
ACC_Y_000762_01,Y_000762,term_saving,2023-06-03,2024-05-28,12,0.05246,active,atm,VND,76172125.0
ACC_Y_000763_01,Y_000763,term_saving,2024-04-05,2024-10-02,6,0.04819,active,atm,VND,66444914.0
ACC_Y_000763_02,Y_000763,term_saving,2024-05-01,2024-07-30,3,0.03268,active,mobile/internet,VND,423998806.0
ACC_Y_000763_03,Y_000763,demand_saving,2023-08-29,,0,0.00135,active,atm,VND,80624384.0
ACC_Y_000764_01,Y_000764,term_saving,2024-01-12,2024-04-11,3,0.03955,active,branch,VND,343652601.0
ACC_Y_000765_01,Y_000765,term_saving,2024-09-22,2025-03-21,6,0.05309,closed,branch,EUR,534435732.0
ACC_Y_000765_02,Y_000765,demand_saving,2024-11-09,,0,0.00286,active,atm,VND,339769558.0
ACC_Y_000765_03,Y_000765,term_saving,2024-02-16,2024-08-14,6,0.05294,closed,atm,VND,508733015.0
ACC_Y_000766_01,Y_000766,term_saving,2024-06-18,2025-03-15,9,0.05405,closed,mobile/internet,VND,1683533126.0
ACC_Y_000767_01,Y_000767,term_saving,2023-09-15,2024-03-13,6,0.0504,active,branch,VND,510447874.0
ACC_Y_000767_02,Y_000767,term_saving,2024-05-23,2025-02-17,9,0.04914,active,atm,VND,1015877446.0
ACC_Y_000767_03,Y_000767,term_saving,2024-03-12,2024-12-07,9,0.05395,active,branch,VND,370420912.0
ACC_Y_000768_01,Y_000768,term_saving,2023-11-26,2024-11-20,12,0.05872,active,branch,VND,642961910.0
ACC_Y_000768_02,Y_000768,term_saving,2024-02-03,2024-08-01,6,0.04832,closed,branch,VND,762910620.0
ACC_Y_000769_01,Y_000769,demand_saving,2023-05-26,,0,0.00462,active,atm,VND,411743673.0
ACC_Y_000769_02,Y_000769,demand_saving,2023-11-18,,0,0.00346,closed,atm,VND,649449969.0
ACC_Y_000769_03,Y_000769,term_saving,2024-10-04,2025-04-02,6,0.05243,active,mobile/internet,VND,904977924.0
ACC_Y_000770_01,Y_000770,term_saving,2023-12-11,2024-09-06,9,0.05102,active,branch,VND,61112792.0
ACC_Y_000770_02,Y_000770,demand_saving,2024-10-31,,0,0.00233,active,atm,VND,307309352.0
ACC_Y_000770_03,Y_000770,term_saving,2024-03-23,2024-12-18,9,0.05208,active,branch,VND,743998495.0
ACC_Y_000771_01,Y_000771,term_saving,2024-01-13,2024-04-12,3,0.03643,active,mobile/internet,VND,2249125567.0
ACC_Y_000772_01,Y_000772,term_saving,2024-03-18,2025-03-13,12,0.05143,active,atm,VND,1874366019.0
ACC_Y_000773_01,Y_000773,demand_saving,2023-08-21,,0,0.00138,active,atm,VND,1000016841.0
ACC_Y_000773_02,Y_000773,demand_saving,2024-05-15,,0,0.00385,active,mobile/internet,EUR,978170633.0
ACC_Y_000774_01,Y_000774,term_saving,2023-08-17,2024-02-13,6,0.04754,active,branch,VND,422516344.0
ACC_Y_000774_02,Y_000774,demand_saving,2024-02-23,,0,0.00058,active,atm,VND,478670624.0
ACC_Y_000775_01,Y_000775,demand_saving,2024-07-12,,0,0.00372,closed,mobile/internet,VND,623765831.0
ACC_Y_000776_01,Y_000776,demand_saving,2023-08-07,,0,0.00168,closed,branch,VND,102138388.0
ACC_Y_000776_02,Y_000776,term_saving,2024-10-05,2025-09-30,12,0.05333,active,branch,VND,533107851.0
ACC_Y_000776_03,Y_000776,term_saving,2024-01-31,2024-07-29,6,0.04908,active,atm,VND,1023038341.0
ACC_Y_000777_01,Y_000777,term_saving,2023-12-28,2024-09-23,9,0.04777,suspend,mobile/internet,USD,869283946.0
ACC_Y_000777_02,Y_000777,demand_saving,2024-01-18,,0,0.00043,active,branch,VND,590926686.0
ACC_Y_000778_01,Y_000778,term_saving,2023-02-24,2023-08-23,6,0.05188,suspend,mobile/internet,VND,683094608.0
ACC_Y_000778_02,Y_000778,term_saving,2023-04-23,2024-01-18,9,0.04839,active,branch,VND,696235772.0
ACC_Y_000779_01,Y_000779,term_saving,2023-12-08,2024-09-03,9,0.04847,active,branch,EUR,112714266.0
ACC_Y_000779_02,Y_000779,demand_saving,2024-04-20,,0,0.00457,suspend,atm,VND,4849553.0
ACC_Y_000780_01,Y_000780,term_saving,2024-09-11,2025-06-08,9,0.0512,active,atm,VND,1953355553.0
ACC_Y_000781_01,Y_000781,term_saving,2024-04-12,2024-07-11,3,0.03015,active,atm,VND,1068074236.0
ACC_Y_000781_02,Y_000781,demand_saving,2024-10-21,,0,0.00018,active,mobile/internet,VND,143522546.0
ACC_Y_000782_01,Y_000782,term_saving,2024-03-18,2024-09-14,6,0.04755,closed,branch,VND,890120297.0
ACC_Y_000782_02,Y_000782,demand_saving,2024-08-31,,0,0.00109,active,atm,VND,713974514.0
ACC_Y_000783_01,Y_000783,term_saving,2024-12-02,2025-11-27,12,0.05198,active,atm,VND,892605609.0
ACC_Y_000783_02,Y_000783,term_saving,2023-08-30,2023-11-28,3,0.03688,active,mobile/internet,VND,576743398.0
ACC_Y_000784_01,Y_000784,demand_saving,2024-05-20,,0,0.00392,closed,atm,VND,485873325.0
ACC_Y_000784_02,Y_000784,term_saving,2024-08-28,2025-05-25,9,0.05282,active,mobile/internet,VND,104042367.0
ACC_Y_000784_03,Y_000784,demand_saving,2024-05-24,,0,0.00201,active,branch,EUR,377720463.0
ACC_Y_000785_01,Y_000785,term_saving,2024-09-18,2024-12-17,3,0.03234,active,atm,VND,1215143391.0
ACC_Y_000786_01,Y_000786,demand_saving,2023-04-25,,0,0.00077,active,branch,USD,1079907402.0
ACC_Y_000787_01,Y_000787,term_saving,2023-11-13,2024-05-11,6,0.05327,active,mobile/internet,VND,602962968.0
ACC_Y_000787_02,Y_000787,demand_saving,2024-10-13,,0,0.00173,active,mobile/internet,VND,892968273.0
ACC_Y_000788_01,Y_000788,demand_saving,2023-08-16,,0,0.00167,active,branch,VND,690722676.0
ACC_Y_000788_02,Y_000788,demand_saving,2023-07-28,,0,0.00079,active,atm,USD,441606472.0
ACC_Y_000788_03,Y_000788,demand_saving,2024-08-09,,0,0.00414,active,branch,VND,241766289.0
ACC_Y_000789_01,Y_000789,demand_saving,2024-02-27,,0,0.00217,active,branch,VND,822271857.0
ACC_Y_000789_02,Y_000789,demand_saving,2023-11-20,,0,0.00249,active,branch,VND,463468550.0
ACC_Y_000790_01,Y_000790,demand_saving,2024-03-21,,0,0.00422,active,branch,VND,1494033965.0
ACC_Y_000790_02,Y_000790,term_saving,2023-01-21,2023-07-20,6,0.05195,active,atm,VND,574035254.0
ACC_Y_000791_01,Y_000791,demand_saving,2024-12-26,,0,0.00178,active,mobile/internet,VND,2109598928.0
ACC_Y_000792_01,Y_000792,term_saving,2024-01-25,2024-04-24,3,0.03155,closed,mobile/internet,VND,674005730.0
ACC_Y_000792_02,Y_000792,demand_saving,2024-04-25,,0,0.00236,active,atm,VND,1073959271.0
ACC_Y_000793_01,Y_000793,term_saving,2023-11-04,2024-07-31,9,0.0531,active,branch,VND,870422722.0
ACC_Y_000793_02,Y_000793,demand_saving,2023-11-20,,0,0.00193,active,mobile/internet,VND,932418695.0
ACC_Y_000794_01,Y_000794,demand_saving,2024-12-17,,0,0.00309,active,branch,VND,395641093.0
ACC_Y_000794_02,Y_000794,term_saving,2023-01-23,2023-10-20,9,0.05117,active,branch,VND,358597869.0
ACC_Y_000794_03,Y_000794,demand_saving,2024-12-03,,0,0.00387,closed,mobile/internet,VND,449129947.0
ACC_Y_000795_01,Y_000795,term_saving,2024-07-31,2025-07-26,12,0.05326,active,atm,VND,194830932.0
ACC_Y_000795_02,Y_000795,demand_saving,2023-10-23,,0,0.00354,active,branch,VND,424768681.0
ACC_Y_000795_03,Y_000795,demand_saving,2023-10-06,,0,0.00458,active,mobile/internet,VND,652660619.0
ACC_Y_000796_01,Y_000796,demand_saving,2024-07-03,,0,0.00115,closed,mobile/internet,USD,1178517963.0
ACC_Y_000797_01,Y_000797,term_saving,2024-12-09,2025-09-05,9,0.04828,active,branch,VND,1282264241.0
ACC_Y_000798_01,Y_000798,demand_saving,2024-08-07,,0,0.00212,suspend,atm,VND,1628156269.0
ACC_Y_000799_01,Y_000799,demand_saving,2024-10-31,,0,0.00326,active,atm,VND,433188299.0
ACC_Y_000799_02,Y_000799,term_saving,2023-08-23,2024-02-19,6,0.04754,closed,atm,VND,661017619.0
ACC_Y_000800_01,Y_000800,demand_saving,2024-08-14,,0,0.00271,active,atm,VND,771404182.0
ACC_Y_000800_02,Y_000800,term_saving,2024-10-09,2025-10-04,12,0.05496,active,mobile/internet,VND,1174716124.0
ACC_Z_000801_01,Z_000801,demand_saving,2024-01-03,,0,0.00429,active,branch,VND,-153474853.0
ACC_Z_000801_02,Z_000801,demand_saving,2023-05-04,,0,0.00306,active,mobile/internet,VND,-74323592.0
ACC_Z_000802_01,Z_000802,demand_saving,2023-04-07,,0,0.00124,active,atm,VND,-317741122.0
ACC_Z_000803_01,Z_000803,term_saving,2024-12-27,2025-01-26,1,0.03151,active,branch,USD,-72830487.0
ACC_Z_000803_02,Z_000803,demand_saving,2024-01-25,,0,0.005,active,mobile/internet,VND,-164460975.0
ACC_Z_000804_01,Z_000804,demand_saving,2024-10-12,,0,0.00147,active,atm,VND,-165093565.0
ACC_Z_000805_01,Z_000805,demand_saving,2023-08-31,,0,0.00393,active,atm,VND,-174125349.0
ACC_Z_000806_01,Z_000806,demand_saving,2023-06-05,,0,0.00309,active,mobile/internet,VND,-110899145.0
ACC_Z_000806_02,Z_000806,demand_saving,2023-08-04,,0,0.00396,active,mobile/internet,VND,-33237782.0
ACC_Z_000807_01,Z_000807,demand_saving,2024-09-22,,0,0.00144,active,branch,VND,-125792964.0
ACC_Z_000808_01,Z_000808,demand_saving,2023-06-22,,0,0.00398,closed,atm,VND,-167267720.0
ACC_Z_000808_02,Z_000808,demand_saving,2023-06-24,,0,0.00106,active,mobile/internet,VND,-159203693.0
ACC_Z_000809_01,Z_000809,demand_saving,2024-05-03,,0,0.00477,active,branch,VND,-233562589.0
ACC_Z_000810_01,Z_000810,term_saving,2024-10-25,2025-01-23,3,0.03598,closed,mobile/internet,VND,-279790696.0
ACC_Z_000811_01,Z_000811,demand_saving,2023-07-24,,0,0.00384,active,atm,VND,-456955.0
ACC_Z_000811_02,Z_000811,demand_saving,2023-03-02,,0,0.00417,active,atm,VND,-82049127.0
ACC_Z_000812_01,Z_000812,demand_saving,2023-12-07,,0,0.00295,active,atm,EUR,-107398140.0
ACC_Z_000812_02,Z_000812,term_saving,2024-04-20,2024-05-20,1,0.0361,closed,mobile/internet,VND,-85583234.0
ACC_Z_000813_01,Z_000813,demand_saving,2023-04-25,,0,0.00267,active,branch,VND,-169309315.0
