customer_code,full_name,gender,dob,city,marital_status,nationality,occupation,income_range,income_currency,source_of_income,status,customer_segment
X_000449,Lý Văn Nam,Nam,1977-10-10 23:42:06.230996,Trà Vinh,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Đầu tư,Active,X
X_000450,Bùi Văn Thắng,Nam,1983-10-09 23:42:06.230996,Bắc Giang,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Đầu tư,Active,X
X_000451,Ngô Văn Long,Nam,1970-10-12 23:42:06.231993,Bình Dương,Độc thân,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Kinh doanh,Active,X
X_000452,Vũ Thị Phong,Nữ,1974-10-11 23:42:06.231993,Hậu Giang,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Lương,Active,X
X_000453,Phạm Quang Huy,Nam,1984-10-08 23:42:06.280690,An Giang,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,USD,Kinh doanh,Active,X
X_000454,Hồ Văn Khoa,Nam,1974-10-11 23:42:06.280690,Bắc Kạn,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Active,X
X_000455,Bùi Thị Ngọc,Nữ,1978-10-10 23:42:06.280690,Hưng Yên,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000456,Hoàng Văn Em,Nam,1974-10-11 23:42:06.280690,Bắc Ninh,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,USD,Kinh doanh,Inactive,X
X_000457,Trần Đức Thành,Nam,1988-10-07 23:42:06.280690,Tây Ninh,Độc thân,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Lương,Active,X
X_000458,Võ Thị Phúc,Nữ,1970-10-12 23:42:06.280690,Vĩnh Phúc,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Đầu tư,Inactive,X
X_000459,Đặng Văn Giang,Nam,1977-10-10 23:42:06.280690,Hòa Bình,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Active,X
X_000460,Lương Thị Uy,Nữ,1996-10-05 23:42:06.280690,Hà Tĩnh,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Đầu tư,Active,X
X_000461,Trần Văn Bình,Nam,1987-10-08 23:42:06.280690,Sơn La,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Active,X
X_000462,Trần Thị Lan,Nữ,1970-10-12 23:42:06.280690,Bình Thuận,Độc thân,Nước ngoài,Kinh doanh cá thể,>50 triệu,VND,Lương,Active,X
X_000463,Đặng Thị Giang,Nữ,1992-10-06 23:42:06.280690,Vĩnh Phúc,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Kinh doanh,Active,X
X_000464,Bùi Văn Hải,Nam,1979-10-10 23:42:06.280690,Bến Tre,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Đầu tư,Active,X
X_000465,Đinh Thị Quang,Nữ,1979-10-10 23:42:06.280690,Quảng Bình,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Inactive,X
X_000466,Phạm Quang Huy,Nam,1981-10-09 23:42:06.280690,Hà Nội,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000467,Vũ Văn Phong,Nam,1981-10-09 23:42:06.280690,Hà Giang,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Lương,Closed,X
X_000468,Hồ Văn Khoa,Nam,1976-10-10 23:42:06.280690,Đà Nẵng,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Đầu tư,Closed,X
X_000469,Lương Thị Uy,Nữ,1974-10-11 23:42:06.280690,Điện Biên,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Inactive,X
X_000470,Đặng Văn Giang,Nam,1999-10-05 23:42:06.280690,Vĩnh Phúc,Độc thân,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Kinh doanh,Inactive,X
X_000471,Bùi Thị Ngọc,Nữ,1994-10-06 23:42:06.280690,Nam Định,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Lương,Active,X
X_000472,Tôn Văn Rồng,Nam,1987-10-08 23:42:06.280690,Bình Định,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Lương,Active,X
X_000473,Đặng Thị Thu,Nữ,1981-10-09 23:42:06.281694,Phú Thọ,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Đầu tư,Closed,X
X_000474,Đặng Văn Giang,Nam,1991-10-07 23:42:06.281694,Khánh Hòa,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000475,Đinh Thị Quang,Nữ,1978-10-10 23:42:06.281694,TP. Hồ Chí Minh,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Đầu tư,Active,X
X_000476,Vũ Thị Phong,Nữ,1978-10-10 23:42:06.281694,Cần Thơ,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Inactive,X
X_000477,Lương Thị Uy,Nữ,1979-10-10 23:42:06.281694,Bắc Giang,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000478,Dương Văn Minh,Nam,1970-10-12 23:42:06.281694,TP. Hồ Chí Minh,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000479,Vũ Thị Phong,Nữ,1999-10-05 23:42:06.281694,Đà Nẵng,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Đầu tư,Active,X
X_000480,Hồ Thị Trang,Nữ,2000-10-04 23:42:06.281694,Bình Thuận,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Kinh doanh,Active,X
X_000481,Lý Văn Nam,Nam,1992-10-06 23:42:06.281694,Hậu Giang,Độc thân,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Lương,Active,X
X_000482,Hoàng Văn Đức,Nam,1985-10-08 23:42:06.281694,Bình Thuận,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Closed,X
X_000483,Trần Văn Bình,Nam,1976-10-10 23:42:06.281694,Hải Phòng,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Kinh doanh,Active,X
X_000484,Hồ Văn Khoa,Nam,1975-10-11 23:42:06.281694,Quảng Bình,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Kinh doanh,Active,X
X_000485,Đinh Thị Quang,Nữ,1997-10-05 23:42:06.281694,Tây Ninh,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
X_000486,Bùi Văn Thắng,Nam,1975-10-11 23:42:06.281694,Hậu Giang,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Active,X
X_000487,Bùi Thị Hải,Nữ,1983-10-09 23:42:06.281694,Hà Tĩnh,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
X_000488,Lê Văn Cường,Nam,1979-10-10 23:42:06.281694,Quảng Trị,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Đầu tư,Active,X
X_000489,Lê Văn Cường,Nam,1996-10-05 23:42:06.281694,Bình Thuận,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Lương,Active,X
X_000490,Lý Văn Nam,Nam,1981-10-09 23:42:06.281694,Hải Dương,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Lương,Closed,X
X_000491,Hoàng Thị Em,Nữ,1975-10-11 23:42:06.281694,Cao Bằng,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000492,Lưu Văn Sơn,Nam,1987-10-08 23:42:06.281694,Quảng Ninh,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Lương,Active,X
X_000493,Lý Thị Nam,Nữ,1984-10-08 23:42:06.281694,Thừa Thiên Huế,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Đầu tư,Active,X
X_000494,Nguyễn Thị An,Nữ,1998-10-05 23:42:06.281694,Thái Bình,Độc thân,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Lương,Active,X
X_000495,Hồ Văn Khoa,Nam,1996-10-05 23:42:06.281694,Bình Định,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Đầu tư,Active,X
X_000496,Võ Thị Phúc,Nữ,1975-10-11 23:42:06.282746,Quảng Nam,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Kinh doanh,Active,X
X_000497,Nguyễn Minh Tuấn,Nam,2000-10-04 23:42:06.282746,Hà Tĩnh,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Active,X
X_000498,Đặng Văn Giang,Nam,2000-10-04 23:42:06.282746,Quảng Trị,Độc thân,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Lương,Active,X
X_000499,Lưu Thị Sơn,Nữ,1977-10-10 23:42:06.282746,Trà Vinh,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
X_000500,Hoàng Văn Đức,Nam,1978-10-10 23:42:06.282746,Đắk Lắk,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Đầu tư,Active,X
Y_000501,Hoàng Thị Linh,Nữ,1978-10-10 23:42:06.282746,Kiên Giang,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000502,Đỗ Văn Hùng,Nam,1985-10-08 23:42:06.282746,Nghệ An,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,USD,Lương,Active,Y
Y_000503,Phan Văn Oanh,Nam,1984-10-08 23:42:06.282746,Bình Thuận,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000504,Vũ Thị Hoa,Nữ,1989-10-07 23:42:06.282746,Cà Mau,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000505,Hoàng Văn Đức,Nam,2001-10-04 23:42:06.282746,Phú Yên,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000506,Vũ Minh Tâm,Nam,1997-10-05 23:42:06.282746,Phú Yên,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000507,Nguyễn Thị Mai,Nữ,1980-10-09 23:42:06.282746,Cao Bằng,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,USD,Lương,Active,Y
Y_000508,Hồ Thị Trang,Nữ,1996-10-05 23:42:06.282746,Cần Thơ,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000509,Lê Văn Cường,Nam,1988-10-07 23:42:06.282746,Bắc Kạn,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000510,Phan Thị Oanh,Nữ,1982-10-09 23:42:06.282746,Kiên Giang,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000511,Phan Văn Oanh,Nam,1980-10-09 23:42:06.282746,Vĩnh Long,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000512,Lê Văn Cường,Nam,1979-10-10 23:42:06.282746,Thái Nguyên,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000513,Chu Thị Tài,Nữ,1983-10-09 23:42:06.282746,Hà Giang,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000514,Bùi Văn Thắng,Nam,1985-10-08 23:42:06.282746,Thừa Thiên Huế,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,USD,Lương,Active,Y
Y_000515,Võ Văn Phúc,Nam,2002-10-04 23:42:06.282746,Gia Lai,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Kinh doanh,Inactive,Y
Y_000516,Ngô Văn Long,Nam,1979-10-10 23:42:06.282746,Quảng Bình,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000517,Bùi Văn Hải,Nam,1985-10-08 23:42:06.283744,Khánh Hòa,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000518,Ngô Văn Long,Nam,2005-10-03 23:42:06.283744,Thanh Hóa,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000519,Đỗ Minh Khang,Nam,1971-10-12 23:42:06.283744,Thanh Hóa,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000520,Tôn Văn Rồng,Nam,2000-10-04 23:42:06.283744,Hà Nam,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000521,Phạm Thị Dũng,Nữ,1984-10-08 23:42:06.283744,Thái Nguyên,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000522,Bùi Văn Thắng,Nam,1985-10-08 23:42:06.283744,Tuyên Quang,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000523,Hoàng Thị Linh,Nữ,2005-10-03 23:42:06.283744,Hải Phòng,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000524,Lê Văn Cường,Nam,1989-10-07 23:42:06.283744,Tiền Giang,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000525,Nguyễn Thị An,Nữ,1994-10-06 23:42:06.283744,Quảng Ngãi,Độc thân,Nước ngoài,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000526,Chu Thị Tài,Nữ,2004-10-03 23:42:06.283744,Cà Mau,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000527,Lê Văn Cường,Nam,1975-10-11 23:42:06.283744,Bình Thuận,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000528,Đỗ Thị Hùng,Nữ,1998-10-05 23:42:06.283744,Cao Bằng,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000529,Trần Thị Lan,Nữ,2003-10-04 23:42:06.283744,Nghệ An,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Kinh doanh,Inactive,Y
Y_000530,Tôn Văn Rồng,Nam,1981-10-09 23:42:06.283744,Kiên Giang,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000531,Võ Văn Phúc,Nam,1973-10-11 23:42:06.283744,Lâm Đồng,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Kinh doanh,Closed,Y
Y_000532,Chu Thị Tài,Nữ,1993-10-06 23:42:06.283744,Hải Phòng,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000533,Hồ Thị Trang,Nữ,1972-10-11 23:42:06.283744,Yên Bái,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Inactive,Y
Y_000534,Đặng Văn Giang,Nam,2002-10-04 23:42:06.283744,Bắc Ninh,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000535,Đặng Văn Giang,Nam,1990-10-07 23:42:06.283744,Hưng Yên,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000536,Ngô Thị Long,Nữ,1982-10-09 23:42:06.283744,Tây Ninh,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000537,Trần Văn Bình,Nam,1973-10-11 23:42:06.283744,Vĩnh Long,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000538,Lý Văn Nam,Nam,1970-10-12 23:42:06.283744,Đắk Lắk,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000539,Tôn Thị Rồng,Nữ,1980-10-09 23:42:06.284759,Ninh Thuận,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000540,Lê Văn Cường,Nam,1988-10-07 23:42:06.284759,Tuyên Quang,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Inactive,Y
Y_000541,Lý Văn Nam,Nam,1974-10-11 23:42:06.284759,Hải Dương,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000542,Vũ Thị Phong,Nữ,2000-10-04 23:42:06.284759,Hà Nam,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000543,Hồ Thị Khoa,Nữ,1970-10-12 23:42:06.284759,Đà Nẵng,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000544,Vũ Minh Tâm,Nam,1971-10-12 23:42:06.284759,Gia Lai,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Closed,Y
Y_000545,Vũ Thị Phong,Nữ,1995-10-06 23:42:06.284759,Lào Cai,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000546,Phạm Văn Dũng,Nam,1987-10-08 23:42:06.284759,An Giang,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000547,Hoàng Thị Em,Nữ,1976-10-10 23:42:06.285707,Lâm Đồng,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000548,Vũ Thị Hoa,Nữ,1988-10-07 23:42:06.285707,Yên Bái,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000549,Hồ Thị Khoa,Nữ,1980-10-09 23:42:06.285707,Đắk Nông,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000550,Chu Văn Tài,Nam,1991-10-07 23:42:06.285707,Long An,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000551,Hồ Thị Khoa,Nữ,1970-10-12 23:42:06.285707,Lạng Sơn,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000552,Trần Thị Bình,Nữ,1994-10-06 23:42:06.285707,TP. Hồ Chí Minh,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000553,Hồ Văn Khoa,Nam,1978-10-10 23:42:06.285707,Long An,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Inactive,Y
Y_000554,Ngô Thị Long,Nữ,1991-10-07 23:42:06.286728,Yên Bái,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000555,Đặng Thị Thu,Nữ,1984-10-08 23:42:06.286728,Hải Dương,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000556,Vũ Văn Phong,Nam,1972-10-11 23:42:06.286728,Yên Bái,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000557,Nguyễn Thị Mai,Nữ,1977-10-10 23:42:06.286728,Cần Thơ,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000558,Ngô Thị Long,Nữ,1999-10-05 23:42:06.286728,Thái Nguyên,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000559,Trần Văn Bình,Nam,1976-10-10 23:42:06.286728,Bắc Kạn,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000560,Ngô Thị Long,Nữ,1985-10-08 23:42:06.286728,Hà Tĩnh,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Inactive,Y
Y_000561,Lưu Văn Sơn,Nam,2001-10-04 23:42:06.287694,Gia Lai,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000562,Phạm Thị Nga,Nữ,2003-10-04 23:42:06.287694,Tây Ninh,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000563,Phạm Thị Dũng,Nữ,1971-10-12 23:42:06.287694,Sơn La,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000564,Đặng Thị Giang,Nữ,1985-10-08 23:42:06.287694,Yên Bái,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000565,Đặng Thị Thu,Nữ,1985-10-08 23:42:06.287694,Cần Thơ,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000566,Lưu Văn Sơn,Nam,1996-10-05 23:42:06.287694,An Giang,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000567,Phan Văn Oanh,Nam,1990-10-07 23:42:06.287694,Cần Thơ,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000568,Nguyễn Thị Mai,Nữ,1990-10-07 23:42:06.287694,Hải Phòng,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000569,Bùi Văn Thắng,Nam,1975-10-11 23:42:06.287694,Nam Định,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000570,Phạm Văn Dũng,Nam,2002-10-04 23:42:06.287694,Thái Bình,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000571,Lê Văn Cường,Nam,1991-10-07 23:42:06.287694,Bà Rịa - Vũng Tàu,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000572,Hoàng Văn Đức,Nam,1970-10-12 23:42:06.288692,Tuyên Quang,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000573,Phan Văn Oanh,Nam,1996-10-05 23:42:06.288692,Hà Nội,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000574,Lưu Thị Sơn,Nữ,1974-10-11 23:42:06.288692,Hưng Yên,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000575,Nguyễn Thị An,Nữ,1976-10-10 23:42:06.288692,Đà Nẵng,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Closed,Y
Y_000576,Phạm Quang Huy,Nam,1988-10-07 23:42:06.288692,Tuyên Quang,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000577,Hồ Thị Trang,Nữ,1996-10-05 23:42:06.288692,Đồng Tháp,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000578,Vũ Thị Hoa,Nữ,1972-10-11 23:42:06.288692,Cao Bằng,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000579,Đặng Thị Giang,Nữ,2000-10-04 23:42:06.288692,Đồng Tháp,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000580,Bùi Thị Ngọc,Nữ,1981-10-09 23:42:06.288692,Lai Châu,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000581,Hoàng Văn Đức,Nam,1989-10-07 23:42:06.288692,Bạc Liêu,Kết hôn,Nước ngoài,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000582,Đặng Thị Giang,Nữ,1993-10-06 23:42:06.288692,Tây Ninh,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Inactive,Y
Y_000583,Vũ Minh Tâm,Nam,1978-10-10 23:42:06.288692,Đồng Tháp,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000584,Ngô Văn Long,Nam,1971-10-12 23:42:06.288692,Lâm Đồng,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Kinh doanh,Inactive,Y
Y_000585,Dương Thị Minh,Nữ,1990-10-07 23:42:06.288692,Lạng Sơn,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Inactive,Y
Y_000586,Vũ Thị Phong,Nữ,1972-10-11 23:42:06.289717,Kiên Giang,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Closed,Y
Y_000587,Đỗ Thị Yến,Nữ,1993-10-06 23:42:06.289717,Kon Tum,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000588,Lê Thị Hương,Nữ,2000-10-04 23:42:06.289717,Phú Thọ,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000589,Đỗ Minh Khang,Nam,1992-10-06 23:42:06.289717,Hà Tĩnh,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Inactive,Y
Y_000590,Lê Hoàng Nam,Nam,2002-10-04 23:42:06.289717,Đồng Nai,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000591,Đặng Quốc Bảo,Nam,1981-10-09 23:42:06.289717,Lâm Đồng,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000592,Bùi Thị Hải,Nữ,1998-10-05 23:42:06.289717,Nghệ An,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000593,Vũ Minh Tâm,Nam,1971-10-12 23:42:06.289717,An Giang,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000594,Bùi Văn Thắng,Nam,1981-10-09 23:42:06.289717,Quảng Trị,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000595,Đinh Thị Quang,Nữ,1973-10-11 23:42:06.289717,Yên Bái,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Kinh doanh,Active,Y
